week_ending,item_id,location_id,on_hand_qty
2025-07-04,SKU024,MAA_WH,413
2025-07-11,SKU024,MAA_WH,402
2025-07-18,SKU024,MAA_WH,394
2025-07-25,SKU024,MAA_WH,384
2025-08-01,SKU024,MAA_WH,373
2025-08-08,SKU024,MAA_WH,367
2025-08-15,SKU024,MAA_WH,358
2025-08-22,SKU024,MAA_WH,350
2025-08-29,SKU024,MAA_WH,342
2025-09-05,SKU024,MAA_WH,333
2025-09-12,SKU024,MAA_WH,323
2025-09-19,SKU024,MAA_WH,315
2025-09-26,SKU024,MAA_WH,307
2025-10-03,SKU024,MAA_WH,299
2025-10-10,SKU024,MAA_WH,291
2025-10-17,SKU024,MAA_WH,284
2025-10-24,SKU024,MAA_WH,274
2025-10-31,SKU024,MAA_WH,265
2025-11-07,SKU024,MAA_WH,256
2025-11-14,SKU024,MAA_WH,248
2025-11-21,SKU024,MAA_WH,240
2025-11-28,SKU024,MAA_WH,231
2025-12-05,SKU024,MAA_WH,224
2022-12-09,SKU024,NCR_WH,192
2022-12-16,SKU024,NCR_WH,192
2022-12-23,SKU024,NCR_WH,192
2022-12-30,SKU024,NCR_WH,192
2023-01-06,SKU024,NCR_WH,192
2023-01-13,SKU024,NCR_WH,192
2023-01-20,SKU024,NCR_WH,192
2023-01-27,SKU024,NCR_WH,192
2023-02-03,SKU024,NCR_WH,192
2023-02-10,SKU024,NCR_WH,192
2023-02-17,SKU024,NCR_WH,192
2023-02-24,SKU024,NCR_WH,192
2023-03-03,SKU024,NCR_WH,192
2023-03-10,SKU024,NCR_WH,192
2023-03-17,SKU024,NCR_WH,192
2023-03-24,SKU024,NCR_WH,192
2023-03-31,SKU024,NCR_WH,192
2023-04-07,SKU024,NCR_WH,192
2023-04-14,SKU024,NCR_WH,192
2023-04-21,SKU024,NCR_WH,192
2023-04-28,SKU024,NCR_WH,192
2023-05-05,SKU024,NCR_WH,192
2023-05-12,SKU024,NCR_WH,192
2023-05-19,SKU024,NCR_WH,192
2023-05-26,SKU024,NCR_WH,192
2023-06-02,SKU024,NCR_WH,192
2023-06-09,SKU024,NCR_WH,192
2023-06-16,SKU024,NCR_WH,192
2023-06-23,SKU024,NCR_WH,192
2023-06-30,SKU024,NCR_WH,192
2023-07-07,SKU024,NCR_WH,192
2023-07-14,SKU024,NCR_WH,192
2023-07-21,SKU024,NCR_WH,192
2023-07-28,SKU024,NCR_WH,192
2023-08-04,SKU024,NCR_WH,192
2023-08-11,SKU024,NCR_WH,192
2023-08-18,SKU024,NCR_WH,192
2023-08-25,SKU024,NCR_WH,192
2023-09-01,SKU024,NCR_WH,192
2023-09-08,SKU024,NCR_WH,192
2023-09-15,SKU024,NCR_WH,192
2023-09-22,SKU024,NCR_WH,192
2023-09-29,SKU024,NCR_WH,192
2023-10-06,SKU024,NCR_WH,192
2023-10-13,SKU024,NCR_WH,192
2023-10-20,SKU024,NCR_WH,192
2023-10-27,SKU024,NCR_WH,192
2023-11-03,SKU024,NCR_WH,192
2023-11-10,SKU024,NCR_WH,192
2023-11-17,SKU024,NCR_WH,192
2023-11-24,SKU024,NCR_WH,192
2023-12-01,SKU024,NCR_WH,192
2023-12-08,SKU024,NCR_WH,192
2023-12-15,SKU024,NCR_WH,192
2023-12-22,SKU024,NCR_WH,192
2023-12-29,SKU024,NCR_WH,192
2024-01-05,SKU024,NCR_WH,192
2024-01-12,SKU024,NCR_WH,192
2024-01-19,SKU024,NCR_WH,192
2024-01-26,SKU024,NCR_WH,192
2024-02-02,SKU024,NCR_WH,192
2024-02-09,SKU024,NCR_WH,192
2024-02-16,SKU024,NCR_WH,192
2024-02-23,SKU024,NCR_WH,192
2024-03-01,SKU024,NCR_WH,192
2024-03-08,SKU024,NCR_WH,192
2024-03-15,SKU024,NCR_WH,192
2024-03-22,SKU024,NCR_WH,192
2024-03-29,SKU024,NCR_WH,192
2024-04-05,SKU024,NCR_WH,192
2024-04-12,SKU024,NCR_WH,192
2024-04-19,SKU024,NCR_WH,192
2024-04-26,SKU024,NCR_WH,192
2024-05-03,SKU024,NCR_WH,192
2024-05-10,SKU024,NCR_WH,192
2024-05-17,SKU024,NCR_WH,192
2024-05-24,SKU024,NCR_WH,192
2024-05-31,SKU024,NCR_WH,192
2024-06-07,SKU024,NCR_WH,192
2024-06-14,SKU024,NCR_WH,180
2024-06-21,SKU024,NCR_WH,166
2024-06-28,SKU024,NCR_WH,507
2024-07-05,SKU024,NCR_WH,494
2024-07-12,SKU024,NCR_WH,853
2024-07-19,SKU024,NCR_WH,841
2024-07-26,SKU024,NCR_WH,828
2024-08-02,SKU024,NCR_WH,815
2024-08-09,SKU024,NCR_WH,797
2024-08-16,SKU024,NCR_WH,782
2024-08-23,SKU024,NCR_WH,767
2024-08-30,SKU024,NCR_WH,752
2024-09-06,SKU024,NCR_WH,741
2024-09-13,SKU024,NCR_WH,731
2024-09-20,SKU024,NCR_WH,721
2024-09-27,SKU024,NCR_WH,706
2024-10-04,SKU024,NCR_WH,695
2024-10-11,SKU024,NCR_WH,685
2024-10-18,SKU024,NCR_WH,673
2024-10-25,SKU024,NCR_WH,661
2024-11-01,SKU024,NCR_WH,648
2024-11-08,SKU024,NCR_WH,635
2024-11-15,SKU024,NCR_WH,623
2024-11-22,SKU024,NCR_WH,608
2024-11-29,SKU024,NCR_WH,596
2024-12-06,SKU024,NCR_WH,582
2024-12-13,SKU024,NCR_WH,566
2024-12-20,SKU024,NCR_WH,553
2024-12-27,SKU024,NCR_WH,539
2025-01-03,SKU024,NCR_WH,522
2025-01-10,SKU024,NCR_WH,508
2025-01-17,SKU024,NCR_WH,493
2025-01-24,SKU024,NCR_WH,475
2025-01-31,SKU024,NCR_WH,453
2025-02-07,SKU024,NCR_WH,434
2025-02-14,SKU024,NCR_WH,415
2025-02-21,SKU024,NCR_WH,396
2025-02-28,SKU024,NCR_WH,381
2025-03-07,SKU024,NCR_WH,362
2025-03-14,SKU024,NCR_WH,344
2025-03-21,SKU024,NCR_WH,324
2025-03-28,SKU024,NCR_WH,305
2025-04-04,SKU024,NCR_WH,285
2025-04-11,SKU024,NCR_WH,267
2025-04-18,SKU024,NCR_WH,248
2025-04-25,SKU024,NCR_WH,233
2025-05-02,SKU024,NCR_WH,215
2025-05-09,SKU024,NCR_WH,193
2025-05-16,SKU024,NCR_WH,174
2025-05-23,SKU024,NCR_WH,156
2025-05-30,SKU024,NCR_WH,497
2025-06-06,SKU024,NCR_WH,864
2025-06-13,SKU024,NCR_WH,850
2025-06-20,SKU024,NCR_WH,829
2025-06-27,SKU024,NCR_WH,813
2025-07-04,SKU024,NCR_WH,798
2025-07-11,SKU024,NCR_WH,785
2025-07-18,SKU024,NCR_WH,769
2025-07-25,SKU024,NCR_WH,753
2025-08-01,SKU024,NCR_WH,741
2025-08-08,SKU024,NCR_WH,727
2025-08-15,SKU024,NCR_WH,714
2025-08-22,SKU024,NCR_WH,700
2025-08-29,SKU024,NCR_WH,689
2025-09-05,SKU024,NCR_WH,674
2025-09-12,SKU024,NCR_WH,659
2025-09-19,SKU024,NCR_WH,647
2025-09-26,SKU024,NCR_WH,635
2025-10-03,SKU024,NCR_WH,622
2025-10-10,SKU024,NCR_WH,611
2025-10-17,SKU024,NCR_WH,599
2025-10-24,SKU024,NCR_WH,586
2025-10-31,SKU024,NCR_WH,570
2025-11-07,SKU024,NCR_WH,555
2025-11-14,SKU024,NCR_WH,539
2025-11-21,SKU024,NCR_WH,524
2025-11-28,SKU024,NCR_WH,512
2025-12-05,SKU024,NCR_WH,497
2022-12-09,SKU024,BOM_WH,343
2022-12-16,SKU024,BOM_WH,343
2022-12-23,SKU024,BOM_WH,343
2022-12-30,SKU024,BOM_WH,343
2023-01-06,SKU024,BOM_WH,343
2023-01-13,SKU024,BOM_WH,343
2023-01-20,SKU024,BOM_WH,343
2023-01-27,SKU024,BOM_WH,343
2023-02-03,SKU024,BOM_WH,343
2023-02-10,SKU024,BOM_WH,343
2023-02-17,SKU024,BOM_WH,343
2023-02-24,SKU024,BOM_WH,343
2023-03-03,SKU024,BOM_WH,343
2023-03-10,SKU024,BOM_WH,343
2023-03-17,SKU024,BOM_WH,343
2023-03-24,SKU024,BOM_WH,343
2023-03-31,SKU024,BOM_WH,343
2023-04-07,SKU024,BOM_WH,343
2023-04-14,SKU024,BOM_WH,343
2023-04-21,SKU024,BOM_WH,343
2023-04-28,SKU024,BOM_WH,343
2023-05-05,SKU024,BOM_WH,343
2023-05-12,SKU024,BOM_WH,343
2023-05-19,SKU024,BOM_WH,343
2023-05-26,SKU024,BOM_WH,343
2023-06-02,SKU024,BOM_WH,343
2023-06-09,SKU024,BOM_WH,343
2023-06-16,SKU024,BOM_WH,343
2023-06-23,SKU024,BOM_WH,343
2023-06-30,SKU024,BOM_WH,343
2023-07-07,SKU024,BOM_WH,343
2023-07-14,SKU024,BOM_WH,343
2023-07-21,SKU024,BOM_WH,343
2023-07-28,SKU024,BOM_WH,343
2023-08-04,SKU024,BOM_WH,343
2023-08-11,SKU024,BOM_WH,343
2023-08-18,SKU024,BOM_WH,343
2023-08-25,SKU024,BOM_WH,343
2023-09-01,SKU024,BOM_WH,343
2023-09-08,SKU024,BOM_WH,343
2023-09-15,SKU024,BOM_WH,343
2023-09-22,SKU024,BOM_WH,343
2023-09-29,SKU024,BOM_WH,343
2023-10-06,SKU024,BOM_WH,343
2023-10-13,SKU024,BOM_WH,343
2023-10-20,SKU024,BOM_WH,343
2023-10-27,SKU024,BOM_WH,343
2023-11-03,SKU024,BOM_WH,343
2023-11-10,SKU024,BOM_WH,343
2023-11-17,SKU024,BOM_WH,343
2023-11-24,SKU024,BOM_WH,343
2023-12-01,SKU024,BOM_WH,343
2023-12-08,SKU024,BOM_WH,343
2023-12-15,SKU024,BOM_WH,343
2023-12-22,SKU024,BOM_WH,343
2023-12-29,SKU024,BOM_WH,343
2024-01-05,SKU024,BOM_WH,343
2024-01-12,SKU024,BOM_WH,343
2024-01-19,SKU024,BOM_WH,343
2024-01-26,SKU024,BOM_WH,343
2024-02-02,SKU024,BOM_WH,343
2024-02-09,SKU024,BOM_WH,343
2024-02-16,SKU024,BOM_WH,343
2024-02-23,SKU024,BOM_WH,343
2024-03-01,SKU024,BOM_WH,343
2024-03-08,SKU024,BOM_WH,343
2024-03-15,SKU024,BOM_WH,343
2024-03-22,SKU024,BOM_WH,343
2024-03-29,SKU024,BOM_WH,343
2024-04-05,SKU024,BOM_WH,343
2024-04-12,SKU024,BOM_WH,343
2024-04-19,SKU024,BOM_WH,343
2024-04-26,SKU024,BOM_WH,343
2024-05-03,SKU024,BOM_WH,343
2024-05-10,SKU024,BOM_WH,343
2024-05-17,SKU024,BOM_WH,343
2024-05-24,SKU024,BOM_WH,343
2024-05-31,SKU024,BOM_WH,343
2024-06-07,SKU024,BOM_WH,343
2024-06-14,SKU024,BOM_WH,318
2024-06-21,SKU024,BOM_WH,301
2024-06-28,SKU024,BOM_WH,278
2024-07-05,SKU024,BOM_WH,251
2024-07-12,SKU024,BOM_WH,228
2024-07-19,SKU024,BOM_WH,205
2024-07-26,SKU024,BOM_WH,186
2024-08-02,SKU024,BOM_WH,165
2024-08-09,SKU024,BOM_WH,521
2024-08-16,SKU024,BOM_WH,501
2024-08-23,SKU024,BOM_WH,833
2024-08-30,SKU024,BOM_WH,815
2024-09-06,SKU024,BOM_WH,795
2024-09-13,SKU024,BOM_WH,780
2024-09-20,SKU024,BOM_WH,764
2024-09-27,SKU024,BOM_WH,747
2024-10-04,SKU024,BOM_WH,733
2024-10-11,SKU024,BOM_WH,716
2024-10-18,SKU024,BOM_WH,704
2024-10-25,SKU024,BOM_WH,684
2024-11-01,SKU024,BOM_WH,667
2024-11-08,SKU024,BOM_WH,651
2024-11-15,SKU024,BOM_WH,635
2024-11-22,SKU024,BOM_WH,617
2024-11-29,SKU024,BOM_WH,596
2024-12-06,SKU024,BOM_WH,575
2024-12-13,SKU024,BOM_WH,557
2024-12-20,SKU024,BOM_WH,539
2024-12-27,SKU024,BOM_WH,516
2025-01-03,SKU024,BOM_WH,497
2025-01-10,SKU024,BOM_WH,475
2025-01-17,SKU024,BOM_WH,452
2025-01-24,SKU024,BOM_WH,428
2025-01-31,SKU024,BOM_WH,402
2025-02-07,SKU024,BOM_WH,383
2025-02-14,SKU024,BOM_WH,366
2025-02-21,SKU024,BOM_WH,344
2025-02-28,SKU024,BOM_WH,313
2025-03-07,SKU024,BOM_WH,280
2025-03-14,SKU024,BOM_WH,248
2025-03-21,SKU024,BOM_WH,223
2025-03-28,SKU024,BOM_WH,204
2025-04-04,SKU024,BOM_WH,188
2025-04-11,SKU024,BOM_WH,165
2025-04-18,SKU024,BOM_WH,140
2025-04-25,SKU024,BOM_WH,482
2025-05-02,SKU024,BOM_WH,454
2025-05-09,SKU024,BOM_WH,825
2025-05-16,SKU024,BOM_WH,804
2025-05-23,SKU024,BOM_WH,783
2025-05-30,SKU024,BOM_WH,758
2025-06-06,SKU024,BOM_WH,732
2025-06-13,SKU024,BOM_WH,708
2025-06-20,SKU024,BOM_WH,689
2025-06-27,SKU024,BOM_WH,665
2025-07-04,SKU024,BOM_WH,642
2025-07-11,SKU024,BOM_WH,625
2025-07-18,SKU024,BOM_WH,607
2025-07-25,SKU024,BOM_WH,585
2025-08-01,SKU024,BOM_WH,566
2025-08-08,SKU024,BOM_WH,543
2025-08-15,SKU024,BOM_WH,523
2025-08-22,SKU024,BOM_WH,506
2025-08-29,SKU024,BOM_WH,488
2025-09-05,SKU024,BOM_WH,470
2025-09-12,SKU024,BOM_WH,454
2025-09-19,SKU024,BOM_WH,439
2025-09-26,SKU024,BOM_WH,420
2025-10-03,SKU024,BOM_WH,400
2025-10-10,SKU024,BOM_WH,381
2025-10-17,SKU024,BOM_WH,359
2025-10-24,SKU024,BOM_WH,343
2025-10-31,SKU024,BOM_WH,321
2025-11-07,SKU024,BOM_WH,305
2025-11-14,SKU024,BOM_WH,289
2025-11-21,SKU024,BOM_WH,275
2025-11-28,SKU024,BOM_WH,257
2025-12-05,SKU024,BOM_WH,239
2022-12-09,SKU025,BLR_WH,165
2022-12-16,SKU025,BLR_WH,165
2022-12-23,SKU025,BLR_WH,165
2022-12-30,SKU025,BLR_WH,165
2023-01-06,SKU025,BLR_WH,165
2023-01-13,SKU025,BLR_WH,165
2023-01-20,SKU025,BLR_WH,165
2023-01-27,SKU025,BLR_WH,165
2023-02-03,SKU025,BLR_WH,165
2023-02-10,SKU025,BLR_WH,165
2023-02-17,SKU025,BLR_WH,165
2023-02-24,SKU025,BLR_WH,165
2023-03-03,SKU025,BLR_WH,165
2023-03-10,SKU025,BLR_WH,165
2023-03-17,SKU025,BLR_WH,165
2023-03-24,SKU025,BLR_WH,165
2023-03-31,SKU025,BLR_WH,165
2023-04-07,SKU025,BLR_WH,165
2023-04-14,SKU025,BLR_WH,165
2023-04-21,SKU025,BLR_WH,165
2023-04-28,SKU025,BLR_WH,165
2023-05-05,SKU025,BLR_WH,165
2023-05-12,SKU025,BLR_WH,165
2023-05-19,SKU025,BLR_WH,165
2023-05-26,SKU025,BLR_WH,165
2023-06-02,SKU025,BLR_WH,165
2023-06-09,SKU025,BLR_WH,165
2023-06-16,SKU025,BLR_WH,165
2023-06-23,SKU025,BLR_WH,165
2023-06-30,SKU025,BLR_WH,165
2023-07-07,SKU025,BLR_WH,165
2023-07-14,SKU025,BLR_WH,165
2023-07-21,SKU025,BLR_WH,165
2023-07-28,SKU025,BLR_WH,165
2023-08-04,SKU025,BLR_WH,165
2023-08-11,SKU025,BLR_WH,165
2023-08-18,SKU025,BLR_WH,165
2023-08-25,SKU025,BLR_WH,165
2023-09-01,SKU025,BLR_WH,165
2023-09-08,SKU025,BLR_WH,165
2023-09-15,SKU025,BLR_WH,165
2023-09-22,SKU025,BLR_WH,165
2023-09-29,SKU025,BLR_WH,165
2023-10-06,SKU025,BLR_WH,165
2023-10-13,SKU025,BLR_WH,165
2023-10-20,SKU025,BLR_WH,165
2023-10-27,SKU025,BLR_WH,165
2023-11-03,SKU025,BLR_WH,165
2023-11-10,SKU025,BLR_WH,165
2023-11-17,SKU025,BLR_WH,165
2023-11-24,SKU025,BLR_WH,165
2023-12-01,SKU025,BLR_WH,165
2023-12-08,SKU025,BLR_WH,165
2023-12-15,SKU025,BLR_WH,165
2023-12-22,SKU025,BLR_WH,165
2023-12-29,SKU025,BLR_WH,165
2024-01-05,SKU025,BLR_WH,165
2024-01-12,SKU025,BLR_WH,165
2024-01-19,SKU025,BLR_WH,165
2024-01-26,SKU025,BLR_WH,165
2024-02-02,SKU025,BLR_WH,165
2024-02-09,SKU025,BLR_WH,165
2024-02-16,SKU025,BLR_WH,165
2024-02-23,SKU025,BLR_WH,165
2024-03-01,SKU025,BLR_WH,165
2024-03-08,SKU025,BLR_WH,165
2024-03-15,SKU025,BLR_WH,165
2024-03-22,SKU025,BLR_WH,165
2024-03-29,SKU025,BLR_WH,165
2024-04-05,SKU025,BLR_WH,165
2024-04-12,SKU025,BLR_WH,165
2024-04-19,SKU025,BLR_WH,165
2024-04-26,SKU025,BLR_WH,165
2024-05-03,SKU025,BLR_WH,165
2024-05-10,SKU025,BLR_WH,165
2024-05-17,SKU025,BLR_WH,165
2024-05-24,SKU025,BLR_WH,165
2024-05-31,SKU025,BLR_WH,165
2024-06-07,SKU025,BLR_WH,165
2024-06-14,SKU025,BLR_WH,165
2024-06-21,SKU025,BLR_WH,165
2024-06-28,SKU025,BLR_WH,165
2024-07-05,SKU025,BLR_WH,165
2024-07-12,SKU025,BLR_WH,165
2024-07-19,SKU025,BLR_WH,165
2024-07-26,SKU025,BLR_WH,165
2024-08-02,SKU025,BLR_WH,115
2024-08-09,SKU025,BLR_WH,68
2024-08-16,SKU025,BLR_WH,31
2024-08-23,SKU025,BLR_WH,0
2024-08-30,SKU025,BLR_WH,0
2024-09-06,SKU025,BLR_WH,112
2024-09-13,SKU025,BLR_WH,331
2024-09-20,SKU025,BLR_WH,294
2024-09-27,SKU025,BLR_WH,243
2024-10-04,SKU025,BLR_WH,200
2024-10-11,SKU025,BLR_WH,154
2024-10-18,SKU025,BLR_WH,121
2024-10-25,SKU025,BLR_WH,70
2024-11-01,SKU025,BLR_WH,18
2024-11-08,SKU025,BLR_WH,112
2024-11-15,SKU025,BLR_WH,72
2024-11-22,SKU025,BLR_WH,22
2024-11-29,SKU025,BLR_WH,0
2024-12-06,SKU025,BLR_WH,77
2024-12-13,SKU025,BLR_WH,30
2024-12-20,SKU025,BLR_WH,0
2024-12-27,SKU025,BLR_WH,90
2025-01-03,SKU025,BLR_WH,283
2025-01-10,SKU025,BLR_WH,235
2025-01-17,SKU025,BLR_WH,170
2025-01-24,SKU025,BLR_WH,119
2025-01-31,SKU025,BLR_WH,68
2025-02-07,SKU025,BLR_WH,1
2025-02-14,SKU025,BLR_WH,0
2025-02-21,SKU025,BLR_WH,0
2025-02-28,SKU025,BLR_WH,93
2025-03-07,SKU025,BLR_WH,176
2025-03-14,SKU025,BLR_WH,105
2025-03-21,SKU025,BLR_WH,184
2025-03-28,SKU025,BLR_WH,130
2025-04-04,SKU025,BLR_WH,61
2025-04-11,SKU025,BLR_WH,4
2025-04-18,SKU025,BLR_WH,0
2025-04-25,SKU025,BLR_WH,0
2025-05-02,SKU025,BLR_WH,70
2025-05-09,SKU025,BLR_WH,138
2025-05-16,SKU025,BLR_WH,219
2025-05-23,SKU025,BLR_WH,151
2025-05-30,SKU025,BLR_WH,78
2025-06-06,SKU025,BLR_WH,17
2025-06-13,SKU025,BLR_WH,0
2025-06-20,SKU025,BLR_WH,84
2025-06-27,SKU025,BLR_WH,30
2025-07-04,SKU025,BLR_WH,113
2025-07-11,SKU025,BLR_WH,53
2025-07-18,SKU025,BLR_WH,111
2025-07-25,SKU025,BLR_WH,65
2025-08-01,SKU025,BLR_WH,31
2025-08-08,SKU025,BLR_WH,0
2025-08-15,SKU025,BLR_WH,0
2025-08-22,SKU025,BLR_WH,211
2025-08-29,SKU025,BLR_WH,161
2025-09-05,SKU025,BLR_WH,246
2025-09-12,SKU025,BLR_WH,201
2025-09-19,SKU025,BLR_WH,158
2025-09-26,SKU025,BLR_WH,116
2025-10-03,SKU025,BLR_WH,71
2025-10-10,SKU025,BLR_WH,32
2025-10-17,SKU025,BLR_WH,98
2025-10-24,SKU025,BLR_WH,50
2025-10-31,SKU025,BLR_WH,3
2025-11-07,SKU025,BLR_WH,94
2025-11-14,SKU025,BLR_WH,44
2025-11-21,SKU025,BLR_WH,9
2025-11-28,SKU025,BLR_WH,0
2025-12-05,SKU025,BLR_WH,54
2022-12-09,SKU025,MAA_WH,269
2022-12-16,SKU025,MAA_WH,269
2022-12-23,SKU025,MAA_WH,269
2022-12-30,SKU025,MAA_WH,269
2023-01-06,SKU025,MAA_WH,269
2023-01-13,SKU025,MAA_WH,269
2023-01-20,SKU025,MAA_WH,269
2023-01-27,SKU025,MAA_WH,269
2023-02-03,SKU025,MAA_WH,269
2023-02-10,SKU025,MAA_WH,269
2023-02-17,SKU025,MAA_WH,269
2023-02-24,SKU025,MAA_WH,269
2023-03-03,SKU025,MAA_WH,269
2023-03-10,SKU025,MAA_WH,269
2023-03-17,SKU025,MAA_WH,269
2023-03-24,SKU025,MAA_WH,269
2023-03-31,SKU025,MAA_WH,269
2023-04-07,SKU025,MAA_WH,269
2023-04-14,SKU025,MAA_WH,269
2023-04-21,SKU025,MAA_WH,269
2023-04-28,SKU025,MAA_WH,269
2023-05-05,SKU025,MAA_WH,269
2023-05-12,SKU025,MAA_WH,269
2023-05-19,SKU025,MAA_WH,269
2023-05-26,SKU025,MAA_WH,269
2023-06-02,SKU025,MAA_WH,269
2023-06-09,SKU025,MAA_WH,269
2023-06-16,SKU025,MAA_WH,269
2023-06-23,SKU025,MAA_WH,269
2023-06-30,SKU025,MAA_WH,269
2023-07-07,SKU025,MAA_WH,269
2023-07-14,SKU025,MAA_WH,269
2023-07-21,SKU025,MAA_WH,269
2023-07-28,SKU025,MAA_WH,269
2023-08-04,SKU025,MAA_WH,269
2023-08-11,SKU025,MAA_WH,269
2023-08-18,SKU025,MAA_WH,269
2023-08-25,SKU025,MAA_WH,269
2023-09-01,SKU025,MAA_WH,269
2023-09-08,SKU025,MAA_WH,269
2023-09-15,SKU025,MAA_WH,269
2023-09-22,SKU025,MAA_WH,269
2023-09-29,SKU025,MAA_WH,269
2023-10-06,SKU025,MAA_WH,269
2023-10-13,SKU025,MAA_WH,269
2023-10-20,SKU025,MAA_WH,269
2023-10-27,SKU025,MAA_WH,269
2023-11-03,SKU025,MAA_WH,269
2023-11-10,SKU025,MAA_WH,269
2023-11-17,SKU025,MAA_WH,269
2023-11-24,SKU025,MAA_WH,269
2023-12-01,SKU025,MAA_WH,269
2023-12-08,SKU025,MAA_WH,269
2023-12-15,SKU025,MAA_WH,269
2023-12-22,SKU025,MAA_WH,269
2023-12-29,SKU025,MAA_WH,269
2024-01-05,SKU025,MAA_WH,269
2024-01-12,SKU025,MAA_WH,269
2024-01-19,SKU025,MAA_WH,269
2024-01-26,SKU025,MAA_WH,269
2024-02-02,SKU025,MAA_WH,269
2024-02-09,SKU025,MAA_WH,269
2024-02-16,SKU025,MAA_WH,269
2024-02-23,SKU025,MAA_WH,269
2024-03-01,SKU025,MAA_WH,269
2024-03-08,SKU025,MAA_WH,269
2024-03-15,SKU025,MAA_WH,269
2024-03-22,SKU025,MAA_WH,269
2024-03-29,SKU025,MAA_WH,269
2024-04-05,SKU025,MAA_WH,269
2024-04-12,SKU025,MAA_WH,269
2024-04-19,SKU025,MAA_WH,269
2024-04-26,SKU025,MAA_WH,269
2024-05-03,SKU025,MAA_WH,269
2024-05-10,SKU025,MAA_WH,269
2024-05-17,SKU025,MAA_WH,269
2024-05-24,SKU025,MAA_WH,269
2024-05-31,SKU025,MAA_WH,269
2024-06-07,SKU025,MAA_WH,269
2024-06-14,SKU025,MAA_WH,269
2024-06-21,SKU025,MAA_WH,269
2024-06-28,SKU025,MAA_WH,269
2024-07-05,SKU025,MAA_WH,269
2024-07-12,SKU025,MAA_WH,269
2024-07-19,SKU025,MAA_WH,269
2024-07-26,SKU025,MAA_WH,269
2024-08-02,SKU025,MAA_WH,230
2024-08-09,SKU025,MAA_WH,192
2024-08-16,SKU025,MAA_WH,145
2024-08-23,SKU025,MAA_WH,103
2024-08-30,SKU025,MAA_WH,71
2024-09-06,SKU025,MAA_WH,25
2024-09-13,SKU025,MAA_WH,0
2024-09-20,SKU025,MAA_WH,0
2024-09-27,SKU025,MAA_WH,218
2024-10-04,SKU025,MAA_WH,171
2024-10-11,SKU025,MAA_WH,261
2024-10-18,SKU025,MAA_WH,227
2024-10-25,SKU025,MAA_WH,184
2024-11-01,SKU025,MAA_WH,142
2024-11-08,SKU025,MAA_WH,95
2024-11-15,SKU025,MAA_WH,48
2024-11-22,SKU025,MAA_WH,4
2024-11-29,SKU025,MAA_WH,0
2024-12-06,SKU025,MAA_WH,103
2024-12-13,SKU025,MAA_WH,185
2024-12-20,SKU025,MAA_WH,130
2024-12-27,SKU025,MAA_WH,70
2025-01-03,SKU025,MAA_WH,19
2025-01-10,SKU025,MAA_WH,0
2025-01-17,SKU025,MAA_WH,77
2025-01-24,SKU025,MAA_WH,17
2025-01-31,SKU025,MAA_WH,111
2025-02-07,SKU025,MAA_WH,35
2025-02-14,SKU025,MAA_WH,112
2025-02-21,SKU025,MAA_WH,48
2025-02-28,SKU025,MAA_WH,79
2025-03-07,SKU025,MAA_WH,10
2025-03-14,SKU025,MAA_WH,0
2025-03-21,SKU025,MAA_WH,0
2025-03-28,SKU025,MAA_WH,82
2025-04-04,SKU025,MAA_WH,10
2025-04-11,SKU025,MAA_WH,74
2025-04-18,SKU025,MAA_WH,157
2025-04-25,SKU025,MAA_WH,237
2025-05-02,SKU025,MAA_WH,197
2025-05-09,SKU025,MAA_WH,144
2025-05-16,SKU025,MAA_WH,83
2025-05-23,SKU025,MAA_WH,8
2025-05-30,SKU025,MAA_WH,0
2025-06-06,SKU025,MAA_WH,0
2025-06-13,SKU025,MAA_WH,81
2025-06-20,SKU025,MAA_WH,173
2025-06-27,SKU025,MAA_WH,249
2025-07-04,SKU025,MAA_WH,194
2025-07-11,SKU025,MAA_WH,158
2025-07-18,SKU025,MAA_WH,112
2025-07-25,SKU025,MAA_WH,68
2025-08-01,SKU025,MAA_WH,23
2025-08-08,SKU025,MAA_WH,0
2025-08-15,SKU025,MAA_WH,74
2025-08-22,SKU025,MAA_WH,28
2025-08-29,SKU025,MAA_WH,0
2025-09-05,SKU025,MAA_WH,103
2025-09-12,SKU025,MAA_WH,46
2025-09-19,SKU025,MAA_WH,6
2025-09-26,SKU025,MAA_WH,174
2025-10-03,SKU025,MAA_WH,275
2025-10-10,SKU025,MAA_WH,230
2025-10-17,SKU025,MAA_WH,320
2025-10-24,SKU025,MAA_WH,272
2025-10-31,SKU025,MAA_WH,232
2025-11-07,SKU025,MAA_WH,194
2025-11-14,SKU025,MAA_WH,129
2025-11-21,SKU025,MAA_WH,84
2025-11-28,SKU025,MAA_WH,30
2025-12-05,SKU025,MAA_WH,0
2022-12-09,SKU025,NCR_WH,337
2022-12-16,SKU025,NCR_WH,337
2022-12-23,SKU025,NCR_WH,337
2022-12-30,SKU025,NCR_WH,337
2023-01-06,SKU025,NCR_WH,337
2023-01-13,SKU025,NCR_WH,337
2023-01-20,SKU025,NCR_WH,337
2023-01-27,SKU025,NCR_WH,337
2023-02-03,SKU025,NCR_WH,337
2023-02-10,SKU025,NCR_WH,337
2023-02-17,SKU025,NCR_WH,337
2023-02-24,SKU025,NCR_WH,337
2023-03-03,SKU025,NCR_WH,337
2023-03-10,SKU025,NCR_WH,337
