week_ending,item_id,location_id,qty_sold
2023-09-15,SKU037,MAA_WH,21
2023-09-22,SKU037,MAA_WH,28
2023-09-29,SKU037,MAA_WH,22
2023-10-06,SKU037,MAA_WH,24
2023-10-13,SKU037,MAA_WH,19
2023-10-20,SKU037,MAA_WH,24
2023-10-27,SKU037,MAA_WH,23
2023-11-03,SKU037,MAA_WH,37
2023-11-10,SKU037,MAA_WH,36
2023-11-17,SKU037,MAA_WH,36
2023-11-24,SKU037,MAA_WH,42
2023-12-01,SKU037,MAA_WH,45
2023-12-08,SKU037,MAA_WH,41
2023-12-15,SKU037,MAA_WH,45
2023-12-22,SKU037,MAA_WH,44
2023-12-29,SKU037,MAA_WH,46
2024-01-05,SKU037,MAA_WH,45
2024-01-12,SKU037,MAA_WH,48
2024-01-19,SKU037,MAA_WH,69
2024-01-26,SKU037,MAA_WH,52
2024-02-02,SKU037,MAA_WH,34
2024-02-09,SKU037,MAA_WH,33
2024-02-16,SKU037,MAA_WH,30
2024-02-23,SKU037,MAA_WH,38
2024-03-01,SKU037,MAA_WH,31
2024-03-08,SKU037,MAA_WH,38
2024-03-15,SKU037,MAA_WH,31
2024-03-22,SKU037,MAA_WH,28
2024-03-29,SKU037,MAA_WH,35
2024-04-05,SKU037,MAA_WH,28
2024-04-12,SKU037,MAA_WH,36
2024-04-19,SKU037,MAA_WH,27
2024-04-26,SKU037,MAA_WH,31
2024-05-03,SKU037,MAA_WH,37
2024-05-10,SKU037,MAA_WH,66
2024-05-17,SKU037,MAA_WH,35
2024-05-24,SKU037,MAA_WH,45
2024-05-31,SKU037,MAA_WH,52
2024-06-07,SKU037,MAA_WH,51
2024-06-14,SKU037,MAA_WH,48
2024-06-21,SKU037,MAA_WH,40
2024-06-28,SKU037,MAA_WH,49
2024-07-05,SKU037,MAA_WH,32
2024-07-12,SKU037,MAA_WH,28
2024-07-19,SKU037,MAA_WH,27
2024-07-26,SKU037,MAA_WH,25
2024-08-02,SKU037,MAA_WH,22
2024-08-09,SKU037,MAA_WH,29
2024-08-16,SKU037,MAA_WH,29
2024-08-23,SKU037,MAA_WH,21
2024-08-30,SKU037,MAA_WH,23
2024-09-06,SKU037,MAA_WH,23
2024-09-13,SKU037,MAA_WH,23
2024-09-20,SKU037,MAA_WH,23
2024-09-27,SKU037,MAA_WH,26
2024-10-04,SKU037,MAA_WH,20
2024-10-11,SKU037,MAA_WH,20
2024-10-18,SKU037,MAA_WH,27
2024-10-25,SKU037,MAA_WH,22
2024-11-01,SKU037,MAA_WH,32
2024-11-08,SKU037,MAA_WH,37
2024-11-15,SKU037,MAA_WH,39
2024-11-22,SKU037,MAA_WH,52
2024-11-29,SKU037,MAA_WH,49
2024-12-06,SKU037,MAA_WH,52
2024-12-13,SKU037,MAA_WH,51
2024-12-20,SKU037,MAA_WH,53
2024-12-27,SKU037,MAA_WH,43
2025-01-03,SKU037,MAA_WH,47
2025-01-10,SKU037,MAA_WH,42
2025-01-17,SKU037,MAA_WH,49
2025-01-24,SKU037,MAA_WH,57
2025-01-31,SKU037,MAA_WH,54
2025-02-07,SKU037,MAA_WH,39
2025-02-14,SKU037,MAA_WH,27
2025-02-21,SKU037,MAA_WH,36
2025-02-28,SKU037,MAA_WH,28
2025-03-07,SKU037,MAA_WH,35
2025-03-14,SKU037,MAA_WH,38
2025-03-21,SKU037,MAA_WH,34
2025-03-28,SKU037,MAA_WH,38
2025-04-04,SKU037,MAA_WH,30
2025-04-11,SKU037,MAA_WH,26
2025-04-18,SKU037,MAA_WH,38
2025-04-25,SKU037,MAA_WH,44
2025-05-02,SKU037,MAA_WH,42
2025-05-09,SKU037,MAA_WH,58
2025-05-16,SKU037,MAA_WH,49
2025-05-23,SKU037,MAA_WH,38
2025-05-30,SKU037,MAA_WH,39
2025-06-06,SKU037,MAA_WH,46
2025-06-13,SKU037,MAA_WH,42
2025-06-20,SKU037,MAA_WH,35
2025-06-27,SKU037,MAA_WH,32
2025-07-04,SKU037,MAA_WH,26
2025-07-11,SKU037,MAA_WH,29
2025-07-18,SKU037,MAA_WH,28
2025-07-25,SKU037,MAA_WH,25
2025-08-01,SKU037,MAA_WH,27
2025-08-08,SKU037,MAA_WH,30
2025-08-15,SKU037,MAA_WH,27
2025-08-22,SKU037,MAA_WH,25
2025-08-29,SKU037,MAA_WH,28
2025-09-05,SKU037,MAA_WH,21
2025-09-12,SKU037,MAA_WH,23
2025-09-19,SKU037,MAA_WH,23
2025-09-26,SKU037,MAA_WH,19
2025-10-03,SKU037,MAA_WH,22
2025-10-10,SKU037,MAA_WH,16
2025-10-17,SKU037,MAA_WH,31
2025-10-24,SKU037,MAA_WH,21
2025-10-31,SKU037,MAA_WH,31
2025-11-07,SKU037,MAA_WH,42
2025-11-14,SKU037,MAA_WH,46
2025-11-21,SKU037,MAA_WH,40
2025-11-28,SKU037,MAA_WH,46
2025-12-05,SKU037,MAA_WH,50
2022-12-09,SKU037,NCR_WH,0
2022-12-16,SKU037,NCR_WH,0
2022-12-23,SKU037,NCR_WH,0
2022-12-30,SKU037,NCR_WH,0
2023-01-06,SKU037,NCR_WH,0
2023-01-13,SKU037,NCR_WH,0
2023-01-20,SKU037,NCR_WH,0
2023-01-27,SKU037,NCR_WH,0
2023-02-03,SKU037,NCR_WH,0
2023-02-10,SKU037,NCR_WH,0
2023-02-17,SKU037,NCR_WH,0
2023-02-24,SKU037,NCR_WH,0
2023-03-03,SKU037,NCR_WH,0
2023-03-10,SKU037,NCR_WH,0
2023-03-17,SKU037,NCR_WH,0
2023-03-24,SKU037,NCR_WH,0
2023-03-31,SKU037,NCR_WH,0
2023-04-07,SKU037,NCR_WH,41
2023-04-14,SKU037,NCR_WH,42
2023-04-21,SKU037,NCR_WH,35
2023-04-28,SKU037,NCR_WH,34
2023-05-05,SKU037,NCR_WH,40
2023-05-12,SKU037,NCR_WH,56
2023-05-19,SKU037,NCR_WH,60
2023-05-26,SKU037,NCR_WH,63
2023-06-02,SKU037,NCR_WH,52
2023-06-09,SKU037,NCR_WH,43
2023-06-16,SKU037,NCR_WH,36
2023-06-23,SKU037,NCR_WH,54
2023-06-30,SKU037,NCR_WH,33
2023-07-07,SKU037,NCR_WH,29
2023-07-14,SKU037,NCR_WH,29
2023-07-21,SKU037,NCR_WH,29
2023-07-28,SKU037,NCR_WH,29
2023-08-04,SKU037,NCR_WH,29
2023-08-11,SKU037,NCR_WH,18
2023-08-18,SKU037,NCR_WH,27
2023-08-25,SKU037,NCR_WH,18
2023-09-01,SKU037,NCR_WH,29
2023-09-08,SKU037,NCR_WH,24
2023-09-15,SKU037,NCR_WH,17
2023-09-22,SKU037,NCR_WH,22
2023-09-29,SKU037,NCR_WH,23
2023-10-06,SKU037,NCR_WH,30
2023-10-13,SKU037,NCR_WH,26
2023-10-20,SKU037,NCR_WH,27
2023-10-27,SKU037,NCR_WH,31
2023-11-03,SKU037,NCR_WH,44
2023-11-10,SKU037,NCR_WH,50
2023-11-17,SKU037,NCR_WH,51
2023-11-24,SKU037,NCR_WH,38
2023-12-01,SKU037,NCR_WH,59
2023-12-08,SKU037,NCR_WH,39
2023-12-15,SKU037,NCR_WH,58
2023-12-22,SKU037,NCR_WH,40
2023-12-29,SKU037,NCR_WH,58
2024-01-05,SKU037,NCR_WH,70
2024-01-12,SKU037,NCR_WH,54
2024-01-19,SKU037,NCR_WH,55
2024-01-26,SKU037,NCR_WH,64
2024-02-02,SKU037,NCR_WH,34
2024-02-09,SKU037,NCR_WH,46
2024-02-16,SKU037,NCR_WH,38
2024-02-23,SKU037,NCR_WH,36
2024-03-01,SKU037,NCR_WH,35
2024-03-08,SKU037,NCR_WH,33
2024-03-15,SKU037,NCR_WH,35
2024-03-22,SKU037,NCR_WH,37
2024-03-29,SKU037,NCR_WH,36
2024-04-05,SKU037,NCR_WH,35
2024-04-12,SKU037,NCR_WH,51
2024-04-19,SKU037,NCR_WH,33
2024-04-26,SKU037,NCR_WH,39
2024-05-03,SKU037,NCR_WH,60
2024-05-10,SKU037,NCR_WH,60
2024-05-17,SKU037,NCR_WH,53
2024-05-24,SKU037,NCR_WH,51
2024-05-31,SKU037,NCR_WH,56
2024-06-07,SKU037,NCR_WH,53
2024-06-14,SKU037,NCR_WH,48
2024-06-21,SKU037,NCR_WH,38
2024-06-28,SKU037,NCR_WH,45
2024-07-05,SKU037,NCR_WH,27
2024-07-12,SKU037,NCR_WH,29
2024-07-19,SKU037,NCR_WH,31
2024-07-26,SKU037,NCR_WH,32
2024-08-02,SKU037,NCR_WH,38
2024-08-09,SKU037,NCR_WH,27
2024-08-16,SKU037,NCR_WH,32
2024-08-23,SKU037,NCR_WH,29
2024-08-30,SKU037,NCR_WH,33
2024-09-06,SKU037,NCR_WH,30
2024-09-13,SKU037,NCR_WH,23
2024-09-20,SKU037,NCR_WH,20
2024-09-27,SKU037,NCR_WH,28
2024-10-04,SKU037,NCR_WH,25
2024-10-11,SKU037,NCR_WH,23
2024-10-18,SKU037,NCR_WH,22
2024-10-25,SKU037,NCR_WH,28
2024-11-01,SKU037,NCR_WH,57
2024-11-08,SKU037,NCR_WH,44
2024-11-15,SKU037,NCR_WH,52
2024-11-22,SKU037,NCR_WH,48
2024-11-29,SKU037,NCR_WH,41
2024-12-06,SKU037,NCR_WH,57
2024-12-13,SKU037,NCR_WH,44
2024-12-20,SKU037,NCR_WH,54
2024-12-27,SKU037,NCR_WH,53
2025-01-03,SKU037,NCR_WH,64
2025-01-10,SKU037,NCR_WH,49
2025-01-17,SKU037,NCR_WH,63
2025-01-24,SKU037,NCR_WH,53
2025-01-31,SKU037,NCR_WH,57
2025-02-07,SKU037,NCR_WH,17
2025-02-14,SKU037,NCR_WH,51
2025-02-21,SKU037,NCR_WH,43
2025-02-28,SKU037,NCR_WH,35
2025-03-07,SKU037,NCR_WH,33
2025-03-14,SKU037,NCR_WH,38
2025-03-21,SKU037,NCR_WH,45
2025-03-28,SKU037,NCR_WH,29
2025-04-04,SKU037,NCR_WH,40
2025-04-11,SKU037,NCR_WH,52
2025-04-18,SKU037,NCR_WH,34
2025-04-25,SKU037,NCR_WH,41
2025-05-02,SKU037,NCR_WH,77
2025-05-09,SKU037,NCR_WH,63
2025-05-16,SKU037,NCR_WH,58
2025-05-23,SKU037,NCR_WH,60
2025-05-30,SKU037,NCR_WH,52
2025-06-06,SKU037,NCR_WH,64
2025-06-13,SKU037,NCR_WH,50
2025-06-20,SKU037,NCR_WH,37
2025-06-27,SKU037,NCR_WH,48
2025-07-04,SKU037,NCR_WH,29
2025-07-11,SKU037,NCR_WH,32
2025-07-18,SKU037,NCR_WH,31
2025-07-25,SKU037,NCR_WH,38
2025-08-01,SKU037,NCR_WH,34
2025-08-08,SKU037,NCR_WH,32
2025-08-15,SKU037,NCR_WH,30
2025-08-22,SKU037,NCR_WH,25
2025-08-29,SKU037,NCR_WH,19
2025-09-05,SKU037,NCR_WH,29
2025-09-12,SKU037,NCR_WH,32
2025-09-19,SKU037,NCR_WH,28
2025-09-26,SKU037,NCR_WH,26
2025-10-03,SKU037,NCR_WH,30
2025-10-10,SKU037,NCR_WH,28
2025-10-17,SKU037,NCR_WH,35
2025-10-24,SKU037,NCR_WH,34
2025-10-31,SKU037,NCR_WH,33
2025-11-07,SKU037,NCR_WH,55
2025-11-14,SKU037,NCR_WH,40
2025-11-21,SKU037,NCR_WH,56
2025-11-28,SKU037,NCR_WH,55
2025-12-05,SKU037,NCR_WH,58
2022-12-09,SKU037,BOM_WH,0
2022-12-16,SKU037,BOM_WH,0
2022-12-23,SKU037,BOM_WH,0
2022-12-30,SKU037,BOM_WH,0
2023-01-06,SKU037,BOM_WH,0
2023-01-13,SKU037,BOM_WH,0
2023-01-20,SKU037,BOM_WH,0
2023-01-27,SKU037,BOM_WH,0
2023-02-03,SKU037,BOM_WH,0
2023-02-10,SKU037,BOM_WH,0
2023-02-17,SKU037,BOM_WH,0
2023-02-24,SKU037,BOM_WH,0
2023-03-03,SKU037,BOM_WH,0
2023-03-10,SKU037,BOM_WH,0
2023-03-17,SKU037,BOM_WH,0
2023-03-24,SKU037,BOM_WH,0
2023-03-31,SKU037,BOM_WH,0
2023-04-07,SKU037,BOM_WH,33
2023-04-14,SKU037,BOM_WH,33
2023-04-21,SKU037,BOM_WH,43
2023-04-28,SKU037,BOM_WH,30
2023-05-05,SKU037,BOM_WH,49
2023-05-12,SKU037,BOM_WH,40
2023-05-19,SKU037,BOM_WH,47
2023-05-26,SKU037,BOM_WH,47
2023-06-02,SKU037,BOM_WH,43
2023-06-09,SKU037,BOM_WH,50
2023-06-16,SKU037,BOM_WH,34
2023-06-23,SKU037,BOM_WH,36
2023-06-30,SKU037,BOM_WH,39
2023-07-07,SKU037,BOM_WH,29
2023-07-14,SKU037,BOM_WH,26
2023-07-21,SKU037,BOM_WH,29
2023-07-28,SKU037,BOM_WH,21
2023-08-04,SKU037,BOM_WH,19
2023-08-11,SKU037,BOM_WH,24
2023-08-18,SKU037,BOM_WH,22
2023-08-25,SKU037,BOM_WH,24
2023-09-01,SKU037,BOM_WH,21
2023-09-08,SKU037,BOM_WH,20
2023-09-15,SKU037,BOM_WH,21
2023-09-22,SKU037,BOM_WH,21
2023-09-29,SKU037,BOM_WH,20
2023-10-06,SKU037,BOM_WH,20
2023-10-13,SKU037,BOM_WH,20
2023-10-20,SKU037,BOM_WH,24
2023-10-27,SKU037,BOM_WH,22
2023-11-03,SKU037,BOM_WH,49
2023-11-10,SKU037,BOM_WH,38
2023-11-17,SKU037,BOM_WH,35
2023-11-24,SKU037,BOM_WH,54
2023-12-01,SKU037,BOM_WH,42
2023-12-08,SKU037,BOM_WH,47
2023-12-15,SKU037,BOM_WH,45
2023-12-22,SKU037,BOM_WH,47
2023-12-29,SKU037,BOM_WH,47
2024-01-05,SKU037,BOM_WH,38
2024-01-12,SKU037,BOM_WH,49
2024-01-19,SKU037,BOM_WH,38
2024-01-26,SKU037,BOM_WH,47
2024-02-02,SKU037,BOM_WH,26
2024-02-09,SKU037,BOM_WH,32
2024-02-16,SKU037,BOM_WH,32
2024-02-23,SKU037,BOM_WH,33
2024-03-01,SKU037,BOM_WH,33
2024-03-08,SKU037,BOM_WH,29
2024-03-15,SKU037,BOM_WH,31
2024-03-22,SKU037,BOM_WH,37
2024-03-29,SKU037,BOM_WH,37
2024-04-05,SKU037,BOM_WH,27
2024-04-12,SKU037,BOM_WH,25
2024-04-19,SKU037,BOM_WH,29
2024-04-26,SKU037,BOM_WH,37
2024-05-03,SKU037,BOM_WH,54
2024-05-10,SKU037,BOM_WH,39
2024-05-17,SKU037,BOM_WH,46
2024-05-24,SKU037,BOM_WH,56
2024-05-31,SKU037,BOM_WH,46
2024-06-07,SKU037,BOM_WH,51
2024-06-14,SKU037,BOM_WH,48
2024-06-21,SKU037,BOM_WH,35
2024-06-28,SKU037,BOM_WH,38
2024-07-05,SKU037,BOM_WH,27
2024-07-12,SKU037,BOM_WH,27
2024-07-19,SKU037,BOM_WH,29
2024-07-26,SKU037,BOM_WH,26
2024-08-02,SKU037,BOM_WH,14
2024-08-09,SKU037,BOM_WH,19
2024-08-16,SKU037,BOM_WH,16
2024-08-23,SKU037,BOM_WH,24
2024-08-30,SKU037,BOM_WH,23
2024-09-06,SKU037,BOM_WH,23
2024-09-13,SKU037,BOM_WH,19
2024-09-20,SKU037,BOM_WH,24
2024-09-27,SKU037,BOM_WH,24
2024-10-04,SKU037,BOM_WH,18
2024-10-11,SKU037,BOM_WH,17
2024-10-18,SKU037,BOM_WH,22
2024-10-25,SKU037,BOM_WH,29
2024-11-01,SKU037,BOM_WH,48
2024-11-08,SKU037,BOM_WH,42
2024-11-15,SKU037,BOM_WH,35
2024-11-22,SKU037,BOM_WH,46
2024-11-29,SKU037,BOM_WH,39
2024-12-06,SKU037,BOM_WH,38
2024-12-13,SKU037,BOM_WH,30
2024-12-20,SKU037,BOM_WH,45
2024-12-27,SKU037,BOM_WH,41
2025-01-03,SKU037,BOM_WH,48
2025-01-10,SKU037,BOM_WH,31
2025-01-17,SKU037,BOM_WH,50
2025-01-24,SKU037,BOM_WH,32
2025-01-31,SKU037,BOM_WH,60
2025-02-07,SKU037,BOM_WH,34
2025-02-14,SKU037,BOM_WH,31
2025-02-21,SKU037,BOM_WH,35
2025-02-28,SKU037,BOM_WH,28
2025-03-07,SKU037,BOM_WH,33
2025-03-14,SKU037,BOM_WH,37
2025-03-21,SKU037,BOM_WH,18
2025-03-28,SKU037,BOM_WH,31
2025-04-04,SKU037,BOM_WH,34
2025-04-11,SKU037,BOM_WH,33
2025-04-18,SKU037,BOM_WH,41
2025-04-25,SKU037,BOM_WH,28
2025-05-02,SKU037,BOM_WH,43
2025-05-09,SKU037,BOM_WH,34
2025-05-16,SKU037,BOM_WH,57
2025-05-23,SKU037,BOM_WH,44
2025-05-30,SKU037,BOM_WH,42
2025-06-06,SKU037,BOM_WH,44
2025-06-13,SKU037,BOM_WH,48
2025-06-20,SKU037,BOM_WH,45
2025-06-27,SKU037,BOM_WH,58
2025-07-04,SKU037,BOM_WH,30
2025-07-11,SKU037,BOM_WH,26
2025-07-18,SKU037,BOM_WH,25
2025-07-25,SKU037,BOM_WH,25
2025-08-01,SKU037,BOM_WH,20
2025-08-08,SKU037,BOM_WH,25
2025-08-15,SKU037,BOM_WH,28
2025-08-22,SKU037,BOM_WH,22
2025-08-29,SKU037,BOM_WH,21
2025-09-05,SKU037,BOM_WH,29
2025-09-12,SKU037,BOM_WH,18
2025-09-19,SKU037,BOM_WH,16
2025-09-26,SKU037,BOM_WH,19
2025-10-03,SKU037,BOM_WH,18
2025-10-10,SKU037,BOM_WH,24
2025-10-17,SKU037,BOM_WH,22
2025-10-24,SKU037,BOM_WH,23
2025-10-31,SKU037,BOM_WH,28
2025-11-07,SKU037,BOM_WH,36
2025-11-14,SKU037,BOM_WH,46
2025-11-21,SKU037,BOM_WH,52
2025-11-28,SKU037,BOM_WH,40
2025-12-05,SKU037,BOM_WH,49
2022-12-09,SKU038,BLR_WH,0
2022-12-16,SKU038,BLR_WH,0
2022-12-23,SKU038,BLR_WH,0
2022-12-30,SKU038,BLR_WH,0
2023-01-06,SKU038,BLR_WH,0
2023-01-13,SKU038,BLR_WH,0
2023-01-20,SKU038,BLR_WH,0
2023-01-27,SKU038,BLR_WH,0
2023-02-03,SKU038,BLR_WH,0
2023-02-10,SKU038,BLR_WH,6
2023-02-17,SKU038,BLR_WH,7
2023-02-24,SKU038,BLR_WH,5
2023-03-03,SKU038,BLR_WH,5
2023-03-10,SKU038,BLR_WH,6
2023-03-17,SKU038,BLR_WH,6
2023-03-24,SKU038,BLR_WH,6
2023-03-31,SKU038,BLR_WH,7
2023-04-07,SKU038,BLR_WH,7
2023-04-14,SKU038,BLR_WH,6
2023-04-21,SKU038,BLR_WH,6
2023-04-28,SKU038,BLR_WH,6
2023-05-05,SKU038,BLR_WH,6
2023-05-12,SKU038,BLR_WH,6
2023-05-19,SKU038,BLR_WH,5
2023-05-26,SKU038,BLR_WH,6
2023-06-02,SKU038,BLR_WH,6
2023-06-09,SKU038,BLR_WH,7
2023-06-16,SKU038,BLR_WH,5
2023-06-23,SKU038,BLR_WH,5
2023-06-30,SKU038,BLR_WH,7
2023-07-07,SKU038,BLR_WH,5
2023-07-14,SKU038,BLR_WH,5
2023-07-21,SKU038,BLR_WH,4
2023-07-28,SKU038,BLR_WH,4
2023-08-04,SKU038,BLR_WH,6
2023-08-11,SKU038,BLR_WH,5
2023-08-18,SKU038,BLR_WH,5
2023-08-25,SKU038,BLR_WH,4
2023-09-01,SKU038,BLR_WH,5
2023-09-08,SKU038,BLR_WH,5
2023-09-15,SKU038,BLR_WH,5
2023-09-22,SKU038,BLR_WH,5
2023-09-29,SKU038,BLR_WH,4
2023-10-06,SKU038,BLR_WH,5
2023-10-13,SKU038,BLR_WH,5
2023-10-20,SKU038,BLR_WH,3
2023-10-27,SKU038,BLR_WH,4
2023-11-03,SKU038,BLR_WH,5
2023-11-10,SKU038,BLR_WH,5
2023-11-17,SKU038,BLR_WH,4
2023-11-24,SKU038,BLR_WH,6
2023-12-01,SKU038,BLR_WH,5
2023-12-08,SKU038,BLR_WH,6
2023-12-15,SKU038,BLR_WH,5
2023-12-22,SKU038,BLR_WH,6
2023-12-29,SKU038,BLR_WH,6
2024-01-05,SKU038,BLR_WH,5
2024-01-12,SKU038,BLR_WH,6
2024-01-19,SKU038,BLR_WH,5
2024-01-26,SKU038,BLR_WH,8
2024-02-02,SKU038,BLR_WH,6
2024-02-09,SKU038,BLR_WH,5
2024-02-16,SKU038,BLR_WH,6
2024-02-23,SKU038,BLR_WH,7
2024-03-01,SKU038,BLR_WH,7
2024-03-08,SKU038,BLR_WH,5
2024-03-15,SKU038,BLR_WH,9
2024-03-22,SKU038,BLR_WH,7
2024-03-29,SKU038,BLR_WH,7
2024-04-05,SKU038,BLR_WH,7
2024-04-12,SKU038,BLR_WH,7
2024-04-19,SKU038,BLR_WH,7
2024-04-26,SKU038,BLR_WH,8
2024-05-03,SKU038,BLR_WH,7
2024-05-10,SKU038,BLR_WH,7
2024-05-17,SKU038,BLR_WH,6
2024-05-24,SKU038,BLR_WH,7
2024-05-31,SKU038,BLR_WH,5
2024-06-07,SKU038,BLR_WH,7
2024-06-14,SKU038,BLR_WH,5
2024-06-21,SKU038,BLR_WH,6
2024-06-28,SKU038,BLR_WH,5
2024-07-05,SKU038,BLR_WH,5
2024-07-12,SKU038,BLR_WH,6
2024-07-19,SKU038,BLR_WH,5
2024-07-26,SKU038,BLR_WH,6
2024-08-02,SKU038,BLR_WH,4
2024-08-09,SKU038,BLR_WH,5
2024-08-16,SKU038,BLR_WH,4
2024-08-23,SKU038,BLR_WH,5
2024-08-30,SKU038,BLR_WH,5
2024-09-06,SKU038,BLR_WH,4
2024-09-13,SKU038,BLR_WH,5
2024-09-20,SKU038,BLR_WH,4
2024-09-27,SKU038,BLR_WH,5
2024-10-04,SKU038,BLR_WH,4
2024-10-11,SKU038,BLR_WH,5
2024-10-18,SKU038,BLR_WH,4
2024-10-25,SKU038,BLR_WH,4
2024-11-01,SKU038,BLR_WH,5
2024-11-08,SKU038,BLR_WH,6
2024-11-15,SKU038,BLR_WH,5
2024-11-22,SKU038,BLR_WH,6
2024-11-29,SKU038,BLR_WH,5
2024-12-06,SKU038,BLR_WH,5
2024-12-13,SKU038,BLR_WH,7
2024-12-20,SKU038,BLR_WH,6
2024-12-27,SKU038,BLR_WH,5
2025-01-03,SKU038,BLR_WH,6
2025-01-10,SKU038,BLR_WH,6
2025-01-17,SKU038,BLR_WH,4
2025-01-24,SKU038,BLR_WH,0
2025-01-31,SKU038,BLR_WH,0
2025-02-07,SKU038,BLR_WH,0
2025-02-14,SKU038,BLR_WH,0
2025-02-21,SKU038,BLR_WH,0
2025-02-28,SKU038,BLR_WH,0
2025-03-07,SKU038,BLR_WH,0
2025-03-14,SKU038,BLR_WH,0
2025-03-21,SKU038,BLR_WH,0
2025-03-28,SKU038,BLR_WH,0
2025-04-04,SKU038,BLR_WH,0
2025-04-11,SKU038,BLR_WH,0
2025-04-18,SKU038,BLR_WH,0
2025-04-25,SKU038,BLR_WH,0
2025-05-02,SKU038,BLR_WH,0
2025-05-09,SKU038,BLR_WH,0
2025-05-16,SKU038,BLR_WH,0
2025-05-23,SKU038,BLR_WH,0
2025-05-30,SKU038,BLR_WH,0
2025-06-06,SKU038,BLR_WH,0
2025-06-13,SKU038,BLR_WH,0
2025-06-20,SKU038,BLR_WH,0
2025-06-27,SKU038,BLR_WH,0
2025-07-04,SKU038,BLR_WH,0
2025-07-11,SKU038,BLR_WH,0
2025-07-18,SKU038,BLR_WH,0
2025-07-25,SKU038,BLR_WH,0
2025-08-01,SKU038,BLR_WH,0
2025-08-08,SKU038,BLR_WH,0
2025-08-15,SKU038,BLR_WH,0
2025-08-22,SKU038,BLR_WH,0
2025-08-29,SKU038,BLR_WH,0
2025-09-05,SKU038,BLR_WH,0
2025-09-12,SKU038,BLR_WH,0
2025-09-19,SKU038,BLR_WH,0
2025-09-26,SKU038,BLR_WH,0
2025-10-03,SKU038,BLR_WH,0
2025-10-10,SKU038,BLR_WH,0
2025-10-17,SKU038,BLR_WH,0
2025-10-24,SKU038,BLR_WH,0
2025-10-31,SKU038,BLR_WH,0
2025-11-07,SKU038,BLR_WH,0
2025-11-14,SKU038,BLR_WH,0
2025-11-21,SKU038,BLR_WH,0
2025-11-28,SKU038,BLR_WH,0
2025-12-05,SKU038,BLR_WH,0
2022-12-09,SKU038,MAA_WH,0
2022-12-16,SKU038,MAA_WH,0
2022-12-23,SKU038,MAA_WH,0
2022-12-30,SKU038,MAA_WH,0
2023-01-06,SKU038,MAA_WH,0
2023-01-13,SKU038,MAA_WH,0
2023-01-20,SKU038,MAA_WH,0
2023-01-27,SKU038,MAA_WH,0
2023-02-03,SKU038,MAA_WH,0
2023-02-10,SKU038,MAA_WH,8
2023-02-17,SKU038,MAA_WH,8
2023-02-24,SKU038,MAA_WH,9
2023-03-03,SKU038,MAA_WH,7
2023-03-10,SKU038,MAA_WH,7
2023-03-17,SKU038,MAA_WH,8
2023-03-24,SKU038,MAA_WH,8
2023-03-31,SKU038,MAA_WH,9
2023-04-07,SKU038,MAA_WH,7
2023-04-14,SKU038,MAA_WH,7
2023-04-21,SKU038,MAA_WH,6
2023-04-28,SKU038,MAA_WH,7
2023-05-05,SKU038,MAA_WH,5
2023-05-12,SKU038,MAA_WH,8
2023-05-19,SKU038,MAA_WH,7
2023-05-26,SKU038,MAA_WH,7
2023-06-02,SKU038,MAA_WH,7
2023-06-09,SKU038,MAA_WH,8
2023-06-16,SKU038,MAA_WH,7
2023-06-23,SKU038,MAA_WH,6
2023-06-30,SKU038,MAA_WH,5
2023-07-07,SKU038,MAA_WH,5
2023-07-14,SKU038,MAA_WH,6
2023-07-21,SKU038,MAA_WH,5
2023-07-28,SKU038,MAA_WH,6
2023-08-04,SKU038,MAA_WH,6
2023-08-11,SKU038,MAA_WH,4
2023-08-18,SKU038,MAA_WH,5
2023-08-25,SKU038,MAA_WH,5
2023-09-01,SKU038,MAA_WH,6
2023-09-08,SKU038,MAA_WH,6
2023-09-15,SKU038,MAA_WH,4
2023-09-22,SKU038,MAA_WH,4
2023-09-29,SKU038,MAA_WH,5
2023-10-06,SKU038,MAA_WH,4
2023-10-13,SKU038,MAA_WH,4
2023-10-20,SKU038,MAA_WH,5
2023-10-27,SKU038,MAA_WH,5
2023-11-03,SKU038,MAA_WH,4
2023-11-10,SKU038,MAA_WH,7
2023-11-17,SKU038,MAA_WH,5
2023-11-24,SKU038,MAA_WH,5
2023-12-01,SKU038,MAA_WH,4
2023-12-08,SKU038,MAA_WH,6
2023-12-15,SKU038,MAA_WH,5
2023-12-22,SKU038,MAA_WH,4
2023-12-29,SKU038,MAA_WH,5
2024-01-05,SKU038,MAA_WH,7
2024-01-12,SKU038,MAA_WH,8
2024-01-19,SKU038,MAA_WH,7
2024-01-26,SKU038,MAA_WH,7
2024-02-02,SKU038,MAA_WH,6
2024-02-09,SKU038,MAA_WH,7
2024-02-16,SKU038,MAA_WH,8
2024-02-23,SKU038,MAA_WH,9
2024-03-01,SKU038,MAA_WH,8
2024-03-08,SKU038,MAA_WH,6
2024-03-15,SKU038,MAA_WH,7
2024-03-22,SKU038,MAA_WH,7
2024-03-29,SKU038,MAA_WH,7
2024-04-05,SKU038,MAA_WH,7
2024-04-12,SKU038,MAA_WH,8
2024-04-19,SKU038,MAA_WH,8
2024-04-26,SKU038,MAA_WH,9
2024-05-03,SKU038,MAA_WH,7
2024-05-10,SKU038,MAA_WH,5
2024-05-17,SKU038,MAA_WH,7
2024-05-24,SKU038,MAA_WH,8
