item_id,location_id,week_ending,qty_sold,on_hand,forecast_qty,category,shelf_life_days,launch_date,obsolete_date
SKU034,BOM_WH,2025-05-30,20,481,22,Seasonal,365,2024-09-23,
SKU034,BOM_WH,2025-06-06,28,453,21,Seasonal,365,2024-09-23,
SKU034,BOM_WH,2025-06-13,18,435,19,Seasonal,365,2024-09-23,
SKU034,BOM_WH,2025-06-20,22,413,21,Seasonal,365,2024-09-23,
SKU034,BOM_WH,2025-06-27,21,392,23,Seasonal,365,2024-09-23,
SKU034,BOM_WH,2025-07-04,14,378,19,Seasonal,365,2024-09-23,
SKU034,BOM_WH,2025-07-11,13,365,25,Seasonal,365,2024-09-23,
SKU034,BOM_WH,2025-07-18,13,352,16,Seasonal,365,2024-09-23,
SKU034,BOM_WH,2025-07-25,13,339,19,Seasonal,365,2024-09-23,
SKU034,BOM_WH,2025-08-01,12,327,15,Seasonal,365,2024-09-23,
SKU034,BOM_WH,2025-08-08,14,313,14,Seasonal,365,2024-09-23,
SKU034,BOM_WH,2025-08-15,9,304,14,Seasonal,365,2024-09-23,
SKU034,BOM_WH,2025-08-22,13,291,12,Seasonal,365,2024-09-23,
SKU034,BOM_WH,2025-08-29,12,279,14,Seasonal,365,2024-09-23,
SKU034,BOM_WH,2025-09-05,12,267,11,Seasonal,365,2024-09-23,
SKU034,BOM_WH,2025-09-12,13,254,13,Seasonal,365,2024-09-23,
SKU034,BOM_WH,2025-09-19,11,243,12,Seasonal,365,2024-09-23,
SKU034,BOM_WH,2025-09-26,8,235,12,Seasonal,365,2024-09-23,
SKU034,BOM_WH,2025-10-03,11,224,12,Seasonal,365,2024-09-23,
SKU034,BOM_WH,2025-10-10,9,215,9,Seasonal,365,2024-09-23,
SKU034,BOM_WH,2025-10-17,10,205,11,Seasonal,365,2024-09-23,
SKU034,BOM_WH,2025-10-24,9,196,12,Seasonal,365,2024-09-23,
SKU034,BOM_WH,2025-10-31,10,186,11,Seasonal,365,2024-09-23,
SKU034,BOM_WH,2025-11-07,17,169,10,Seasonal,365,2024-09-23,
SKU034,BOM_WH,2025-11-14,12,157,9,Seasonal,365,2024-09-23,
SKU034,BOM_WH,2025-11-21,22,135,13,Seasonal,365,2024-09-23,
SKU034,BOM_WH,2025-11-28,27,108,17,Seasonal,365,2024-09-23,
SKU034,BOM_WH,2025-12-05,22,86,17,Seasonal,365,2024-09-23,
SKU035,BLR_WH,2022-12-09,0,355,1,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2022-12-16,0,355,1,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2022-12-23,0,355,0,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2022-12-30,0,355,0,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2023-01-06,0,355,1,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2023-01-13,0,355,0,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2023-01-20,0,355,1,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2023-01-27,0,355,1,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2023-02-03,0,355,0,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2023-02-10,0,355,1,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2023-02-17,0,355,0,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2023-02-24,0,355,0,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2023-03-03,0,355,0,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2023-03-10,0,355,0,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2023-03-17,0,355,0,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2023-03-24,0,355,0,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2023-03-31,0,355,0,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2023-04-07,0,355,2,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2023-04-14,0,355,1,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2023-04-21,0,355,0,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2023-04-28,0,355,1,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2023-05-05,0,355,0,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2023-05-12,0,355,1,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2023-05-19,0,355,1,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2023-05-26,0,355,0,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2023-06-02,0,355,0,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2023-06-09,0,355,0,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2023-06-16,0,355,1,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2023-06-23,0,355,0,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2023-06-30,0,355,0,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2023-07-07,0,355,1,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2023-07-14,0,355,0,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2023-07-21,0,355,1,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2023-07-28,0,355,0,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2023-08-04,0,355,0,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2023-08-11,0,355,0,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2023-08-18,0,355,0,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2023-08-25,0,355,1,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2023-09-01,0,355,0,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2023-09-08,0,355,0,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2023-09-15,0,355,0,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2023-09-22,0,355,2,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2023-09-29,0,355,0,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2023-10-06,0,355,0,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2023-10-13,0,355,2,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2023-10-20,0,355,0,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2023-10-27,0,355,0,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2023-11-03,0,355,0,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2023-11-10,0,355,1,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2023-11-17,0,355,0,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2023-11-24,0,355,0,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2023-12-01,0,355,0,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2023-12-08,0,355,1,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2023-12-15,0,355,0,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2023-12-22,0,355,0,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2023-12-29,11,344,2,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2024-01-05,11,333,4,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2024-01-12,11,322,3,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2024-01-19,12,310,5,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2024-01-26,12,298,8,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2024-02-02,6,292,9,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2024-02-09,9,283,11,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2024-02-16,6,277,11,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2024-02-23,9,268,12,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2024-03-01,8,260,9,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2024-03-08,10,250,9,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2024-03-15,8,242,8,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2024-03-22,8,234,7,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2024-03-29,8,226,8,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2024-04-05,8,218,8,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2024-04-12,7,211,6,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2024-04-19,7,204,7,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2024-04-26,6,198,9,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2024-05-03,10,188,8,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2024-05-10,11,177,8,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2024-05-17,12,165,8,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2024-05-24,8,157,9,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2024-05-31,11,146,11,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2024-06-07,11,135,11,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2024-06-14,10,125,10,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2024-06-21,9,116,9,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2024-06-28,9,107,12,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2024-07-05,6,101,11,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2024-07-12,6,95,7,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2024-07-19,7,88,7,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2024-07-26,8,80,7,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2024-08-02,5,75,7,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2024-08-09,6,69,8,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2024-08-16,6,63,8,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2024-08-23,5,58,6,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2024-08-30,7,51,6,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2024-09-06,4,47,8,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2024-09-13,5,163,6,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2024-09-20,6,285,5,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2024-09-27,5,280,5,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2024-10-04,5,407,8,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2024-10-11,6,401,6,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2024-10-18,6,395,4,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2024-10-25,6,389,4,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2024-11-01,8,381,4,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2024-11-08,10,371,6,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2024-11-15,9,362,5,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2024-11-22,11,351,6,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2024-11-29,13,338,10,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2024-12-06,6,332,10,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2024-12-13,11,321,11,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2024-12-20,8,313,8,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2024-12-27,16,297,9,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2025-01-03,11,286,10,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2025-01-10,13,273,13,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2025-01-17,12,261,11,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2025-01-24,11,250,13,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2025-01-31,11,239,12,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2025-02-07,10,229,11,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2025-02-14,9,220,12,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2025-02-21,10,210,9,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2025-02-28,8,202,8,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2025-03-07,9,193,10,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2025-03-14,8,185,10,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2025-03-21,8,177,11,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2025-03-28,7,170,7,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2025-04-04,9,161,9,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2025-04-11,7,154,9,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2025-04-18,9,145,8,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2025-04-25,9,136,9,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2025-05-02,12,124,8,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2025-05-09,15,109,10,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2025-05-16,12,97,11,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2025-05-23,13,84,12,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2025-05-30,15,69,11,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2025-06-06,13,56,11,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2025-06-13,13,43,12,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2025-06-20,10,33,12,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2025-06-27,11,145,12,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2025-07-04,6,275,11,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2025-07-11,7,414,10,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2025-07-18,7,407,10,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2025-07-25,7,400,8,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2025-08-01,7,393,8,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2025-08-08,5,388,7,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2025-08-15,8,380,7,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2025-08-22,7,373,7,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2025-08-29,6,367,6,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2025-09-05,6,361,6,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2025-09-12,6,355,6,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2025-09-19,7,348,8,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2025-09-26,6,342,8,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2025-10-03,6,336,6,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2025-10-10,6,330,6,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2025-10-17,7,323,5,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2025-10-24,6,317,6,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2025-10-31,6,311,5,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2025-11-07,12,299,7,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2025-11-14,11,288,9,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2025-11-21,12,276,7,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2025-11-28,9,267,8,Seasonal,270,2023-12-26,
SKU035,BLR_WH,2025-12-05,11,256,8,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2022-12-09,0,93,0,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2022-12-16,0,93,1,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2022-12-23,0,93,0,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2022-12-30,0,93,2,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2023-01-06,0,93,0,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2023-01-13,0,93,0,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2023-01-20,0,93,1,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2023-01-27,0,93,0,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2023-02-03,0,93,0,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2023-02-10,0,93,1,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2023-02-17,0,93,0,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2023-02-24,0,93,1,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2023-03-03,0,93,0,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2023-03-10,0,93,0,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2023-03-17,0,93,0,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2023-03-24,0,93,1,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2023-03-31,0,93,0,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2023-04-07,0,93,0,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2023-04-14,0,93,0,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2023-04-21,0,93,0,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2023-04-28,0,93,0,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2023-05-05,0,93,0,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2023-05-12,0,93,0,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2023-05-19,0,93,2,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2023-05-26,0,93,0,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2023-06-02,0,93,0,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2023-06-09,0,93,0,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2023-06-16,0,93,0,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2023-06-23,0,93,2,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2023-06-30,0,93,2,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2023-07-07,0,93,0,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2023-07-14,0,93,0,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2023-07-21,0,93,0,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2023-07-28,0,93,0,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2023-08-04,0,93,0,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2023-08-11,0,93,0,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2023-08-18,0,93,2,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2023-08-25,0,93,0,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2023-09-01,0,93,0,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2023-09-08,0,93,0,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2023-09-15,0,93,1,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2023-09-22,0,93,1,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2023-09-29,0,93,0,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2023-10-06,0,93,0,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2023-10-13,0,93,0,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2023-10-20,0,93,0,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2023-10-27,0,93,0,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2023-11-03,0,93,1,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2023-11-10,0,93,0,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2023-11-17,0,93,1,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2023-11-24,0,93,1,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2023-12-01,0,93,0,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2023-12-08,0,93,0,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2023-12-15,0,93,1,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2023-12-22,0,93,0,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2023-12-29,13,80,1,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2024-01-05,10,70,3,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2024-01-12,11,59,4,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2024-01-19,12,47,7,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2024-01-26,10,37,8,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2024-02-02,7,150,8,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2024-02-09,8,274,9,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2024-02-16,8,266,9,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2024-02-23,9,399,10,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2024-03-01,10,389,8,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2024-03-08,7,382,11,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2024-03-15,8,374,10,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2024-03-22,9,365,9,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2024-03-29,10,355,9,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2024-04-05,9,346,9,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2024-04-12,8,338,7,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2024-04-19,9,329,7,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2024-04-26,9,320,7,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2024-05-03,10,310,9,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2024-05-10,12,298,9,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2024-05-17,14,284,11,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2024-05-24,11,273,9,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2024-05-31,11,262,12,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2024-06-07,10,252,10,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2024-06-14,7,245,10,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2024-06-21,10,235,12,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2024-06-28,10,225,11,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2024-07-05,6,219,9,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2024-07-12,5,214,10,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2024-07-19,6,208,8,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2024-07-26,7,201,5,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2024-08-02,8,193,7,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2024-08-09,7,186,7,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2024-08-16,5,181,6,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2024-08-23,6,175,8,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2024-08-30,5,170,6,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2024-09-06,5,165,7,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2024-09-13,5,160,6,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2024-09-20,6,154,7,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2024-09-27,6,148,7,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2024-10-04,5,143,6,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2024-10-11,5,138,7,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2024-10-18,6,132,6,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2024-10-25,6,126,6,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2024-11-01,11,115,7,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2024-11-08,8,107,4,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2024-11-15,10,97,7,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2024-11-22,8,89,7,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2024-11-29,10,79,8,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2024-12-06,10,69,9,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2024-12-13,11,58,10,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2024-12-20,10,48,8,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2024-12-27,9,160,8,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2025-01-03,8,152,8,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2025-01-10,12,271,11,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2025-01-17,11,260,9,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2025-01-24,11,249,9,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2025-01-31,15,234,11,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2025-02-07,7,227,9,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2025-02-14,10,217,9,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2025-02-21,10,207,11,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2025-02-28,6,201,10,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2025-03-07,8,193,11,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2025-03-14,8,185,8,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2025-03-21,5,180,8,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2025-03-28,7,173,7,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2025-04-04,9,164,8,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2025-04-11,11,153,7,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2025-04-18,10,143,7,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2025-04-25,9,134,9,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2025-05-02,12,122,9,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2025-05-09,15,107,9,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2025-05-16,15,92,13,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2025-05-23,10,82,11,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2025-05-30,8,74,12,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2025-06-06,8,66,12,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2025-06-13,13,53,11,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2025-06-20,11,42,11,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2025-06-27,11,31,12,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2025-07-04,5,152,9,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2025-07-11,6,283,9,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2025-07-18,6,425,8,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2025-07-25,7,418,9,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2025-08-01,6,412,7,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2025-08-08,5,407,8,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2025-08-15,5,402,7,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2025-08-22,7,395,6,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2025-08-29,6,389,7,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2025-09-05,6,383,6,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2025-09-12,5,378,7,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2025-09-19,3,375,6,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2025-09-26,5,370,5,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2025-10-03,5,365,5,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2025-10-10,6,359,5,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2025-10-17,9,350,5,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2025-10-24,6,344,6,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2025-10-31,8,336,7,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2025-11-07,11,325,8,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2025-11-14,9,316,8,Seasonal,270,2023-12-26,
SKU035,MAA_WH,2025-11-21,11,305,8,Seasonal,270,2023-12-26,
