po_id,order_week,expected_week,item_id,location_id,supplier_id,qty_ordered
PO0001902,2025-03-07,2025-03-13,SKU032,BLR_WH,SUP10,362
PO0001903,2025-06-27,2025-07-04,SKU032,BLR_WH,SUP10,262
PO0001904,2025-08-01,2025-08-15,SKU032,BLR_WH,SUP10,254
PO0001905,2025-08-08,2025-08-13,SKU032,BLR_WH,SUP10,301
PO0001906,2025-11-07,2025-12-06,SKU032,BLR_WH,SUP10,268
PO0001907,2025-11-14,2025-12-05,SKU032,BLR_WH,SUP10,307
PO0001908,2025-11-21,2025-12-12,SKU032,BLR_WH,SUP10,358
PO0001909,2025-11-28,2025-12-14,SKU032,BLR_WH,SUP04,362
PO0001910,2023-02-17,2023-03-03,SKU032,MAA_WH,SUP10,230
PO0001911,2023-02-24,2023-03-17,SKU032,MAA_WH,SUP04,263
PO0001912,2023-07-21,2023-08-13,SKU032,MAA_WH,SUP10,230
PO0001913,2023-07-28,2023-08-12,SKU032,MAA_WH,SUP10,243
PO0001914,2023-08-04,2023-08-17,SKU032,MAA_WH,SUP10,262
PO0001915,2023-08-11,2023-08-25,SKU032,MAA_WH,SUP10,275
PO0001916,2024-07-05,2024-07-17,SKU032,MAA_WH,SUP10,236
PO0001917,2024-07-12,2024-07-24,SKU032,MAA_WH,SUP10,259
PO0001918,2025-01-10,2025-01-19,SKU032,MAA_WH,SUP10,231
PO0001919,2025-01-17,2025-01-24,SKU032,MAA_WH,SUP10,252
PO0001920,2025-05-30,2025-06-13,SKU032,MAA_WH,SUP10,250
PO0001921,2025-06-06,2025-06-27,SKU032,MAA_WH,SUP04,268
PO0001922,2025-12-05,2025-12-27,SKU032,MAA_WH,SUP10,242
PO0001923,2022-12-16,2022-12-30,SKU032,NCR_WH,SUP10,238
PO0001924,2022-12-23,2023-01-08,SKU032,NCR_WH,SUP10,271
PO0001925,2023-03-03,2023-03-16,SKU032,NCR_WH,SUP04,268
PO0001926,2023-03-10,2023-03-26,SKU032,NCR_WH,SUP10,326
PO0001927,2023-05-19,2023-06-11,SKU032,NCR_WH,SUP10,248
PO0001928,2023-05-26,2023-06-07,SKU032,NCR_WH,SUP10,307
PO0001929,2023-06-02,2023-06-25,SKU032,NCR_WH,SUP10,362
PO0001930,2023-10-13,2023-10-27,SKU032,NCR_WH,SUP10,234
PO0001931,2023-10-20,2023-11-01,SKU032,NCR_WH,SUP10,266
PO0001932,2024-01-05,2024-01-11,SKU032,NCR_WH,SUP10,235
PO0001933,2024-02-02,2024-02-14,SKU032,NCR_WH,SUP10,242
PO0001934,2024-02-09,2024-02-28,SKU032,NCR_WH,SUP10,295
PO0001935,2024-04-12,2024-04-27,SKU032,NCR_WH,SUP10,230
PO0001936,2024-04-19,2024-05-10,SKU032,NCR_WH,SUP04,292
PO0001937,2024-04-26,2024-05-08,SKU032,NCR_WH,SUP10,350
PO0001938,2024-08-16,2024-08-24,SKU032,NCR_WH,SUP10,274
PO0001939,2024-08-23,2024-09-07,SKU032,NCR_WH,SUP04,311
PO0001940,2024-11-15,2024-11-29,SKU032,NCR_WH,SUP10,245
PO0001941,2024-11-22,2024-12-22,SKU032,NCR_WH,SUP04,283
PO0001942,2025-01-31,2025-02-06,SKU032,NCR_WH,SUP10,266
PO0001943,2025-02-28,2025-03-16,SKU032,NCR_WH,SUP04,235
PO0001944,2025-03-07,2025-03-23,SKU032,NCR_WH,SUP10,294
PO0001945,2025-03-14,2025-03-19,SKU032,NCR_WH,SUP10,362
PO0001946,2025-06-13,2025-07-06,SKU032,NCR_WH,SUP04,251
PO0001947,2025-06-20,2025-06-27,SKU032,NCR_WH,SUP10,290
PO0001948,2025-09-05,2025-09-27,SKU032,NCR_WH,SUP10,241
PO0001949,2025-09-12,2025-10-01,SKU032,NCR_WH,SUP04,280
PO0001950,2025-09-19,2025-10-03,SKU032,NCR_WH,SUP10,332
PO0001951,2025-09-26,2025-10-10,SKU032,NCR_WH,SUP10,362
PO0001952,2023-03-03,2023-03-19,SKU032,BOM_WH,SUP10,234
PO0001953,2023-03-10,2023-03-22,SKU032,BOM_WH,SUP04,245
PO0001954,2023-03-17,2023-04-01,SKU032,BOM_WH,SUP10,260
PO0001955,2024-07-19,2024-08-11,SKU032,BOM_WH,SUP04,236
PO0001956,2024-07-26,2024-08-08,SKU032,BOM_WH,SUP10,247
PO0001957,2024-08-02,2024-08-09,SKU032,BOM_WH,SUP10,257
PO0001958,2024-10-04,2024-10-17,SKU033,BLR_WH,SUP02,205
PO0001959,2024-10-11,2024-10-19,SKU033,BLR_WH,SUP06,210
PO0001960,2025-01-10,2025-01-18,SKU033,MAA_WH,SUP06,202
PO0001961,2025-01-17,2025-01-26,SKU033,MAA_WH,SUP06,206
PO0001962,2024-08-02,2024-08-10,SKU033,NCR_WH,SUP06,204
PO0001963,2024-08-09,2024-08-18,SKU033,NCR_WH,SUP06,209
PO0001964,2022-12-09,2022-12-17,SKU033,BOM_WH,SUP06,220
PO0001965,2022-12-16,2022-12-22,SKU033,BOM_WH,SUP06,220
PO0001966,2024-10-11,2024-10-27,SKU034,BLR_WH,SUP04,254
PO0001967,2024-10-18,2024-10-31,SKU034,BLR_WH,SUP03,292
PO0001968,2024-10-25,2024-11-10,SKU034,BLR_WH,SUP03,333
PO0001969,2025-01-10,2025-02-01,SKU034,BLR_WH,SUP04,240
PO0001970,2025-01-17,2025-02-02,SKU034,BLR_WH,SUP03,322
PO0001971,2025-01-24,2025-02-07,SKU034,BLR_WH,SUP03,382
PO0001972,2025-01-31,2025-02-16,SKU034,BLR_WH,SUP03,382
PO0001973,2025-06-06,2025-06-26,SKU034,BLR_WH,SUP03,241
PO0001974,2025-06-13,2025-07-03,SKU034,BLR_WH,SUP03,322
PO0001975,2025-06-20,2025-07-11,SKU034,BLR_WH,SUP04,382
PO0001976,2025-10-31,2025-11-22,SKU034,BLR_WH,SUP03,236
PO0001977,2025-11-07,2025-11-29,SKU034,BLR_WH,SUP03,285
PO0001978,2025-11-14,2025-12-04,SKU034,BLR_WH,SUP03,345
PO0001979,2025-11-21,2025-12-10,SKU034,BLR_WH,SUP10,382
PO0001980,2024-10-11,2024-10-24,SKU034,MAA_WH,SUP03,238
PO0001981,2024-10-18,2024-11-03,SKU034,MAA_WH,SUP03,260
PO0001982,2025-01-10,2025-01-26,SKU034,MAA_WH,SUP03,281
PO0001983,2025-01-17,2025-02-02,SKU034,MAA_WH,SUP03,339
PO0001984,2025-01-24,2025-02-06,SKU034,MAA_WH,SUP03,379
PO0001985,2025-06-13,2025-07-04,SKU034,MAA_WH,SUP03,223
PO0001986,2025-06-20,2025-07-12,SKU034,MAA_WH,SUP03,272
PO0001987,2025-06-27,2025-07-20,SKU034,MAA_WH,SUP04,312
PO0001988,2025-12-05,2026-01-02,SKU034,MAA_WH,SUP03,256
PO0001989,2024-11-01,2024-11-16,SKU034,NCR_WH,SUP03,229
PO0001990,2024-11-08,2024-11-30,SKU034,NCR_WH,SUP03,244
PO0001991,2024-11-15,2024-11-28,SKU034,NCR_WH,SUP03,256
PO0001992,2025-09-12,2025-10-02,SKU034,NCR_WH,SUP04,225
PO0001993,2025-09-19,2025-10-04,SKU034,NCR_WH,SUP10,236
PO0001994,2025-09-26,2025-10-17,SKU034,NCR_WH,SUP04,245
PO0001995,2024-12-13,2025-01-09,SKU034,BOM_WH,SUP04,232
PO0001996,2024-12-20,2025-01-02,SKU034,BOM_WH,SUP03,254
PO0001997,2024-12-27,2025-01-09,SKU034,BOM_WH,SUP10,273
PO0001998,2025-11-14,2025-12-07,SKU034,BOM_WH,SUP04,225
PO0001999,2025-11-21,2025-12-19,SKU034,BOM_WH,SUP03,247
PO0002000,2025-11-28,2025-12-25,SKU034,BOM_WH,SUP03,274
PO0002001,2025-12-05,2026-01-03,SKU034,BOM_WH,SUP03,296
PO0002002,2024-08-23,2024-09-08,SKU035,BLR_WH,SUP07,121
PO0002003,2024-08-30,2024-09-20,SKU035,BLR_WH,SUP07,128
PO0002004,2024-09-06,2024-09-29,SKU035,BLR_WH,SUP07,132
PO0002005,2025-06-06,2025-06-22,SKU035,BLR_WH,SUP07,123
PO0002006,2025-06-13,2025-06-28,SKU035,BLR_WH,SUP07,136
PO0002007,2025-06-20,2025-07-09,SKU035,BLR_WH,SUP07,146
PO0002008,2024-01-12,2024-01-28,SKU035,MAA_WH,SUP07,120
PO0002009,2024-01-19,2024-02-07,SKU035,MAA_WH,SUP07,132
PO0002010,2024-01-26,2024-02-18,SKU035,MAA_WH,SUP07,142
PO0002011,2024-12-13,2024-12-26,SKU035,MAA_WH,SUP07,121
PO0002012,2024-12-20,2025-01-04,SKU035,MAA_WH,SUP07,131
PO0002013,2025-06-13,2025-07-04,SKU035,MAA_WH,SUP07,126
PO0002014,2025-06-20,2025-07-05,SKU035,MAA_WH,SUP07,137
PO0002015,2025-06-27,2025-07-12,SKU035,MAA_WH,SUP07,148
PO0002016,2023-12-29,2024-01-14,SKU035,NCR_WH,SUP07,137
PO0002017,2024-01-05,2024-01-21,SKU035,NCR_WH,SUP07,177
PO0002018,2024-01-12,2024-01-27,SKU035,NCR_WH,SUP07,179
PO0002019,2024-04-26,2024-05-15,SKU035,NCR_WH,SUP07,134
PO0002020,2024-05-03,2024-05-16,SKU035,NCR_WH,SUP07,174
PO0002021,2024-05-10,2024-05-25,SKU035,NCR_WH,SUP07,179
PO0002022,2024-08-23,2024-09-13,SKU035,NCR_WH,SUP07,129
PO0002023,2024-08-30,2024-09-18,SKU035,NCR_WH,SUP07,145
PO0002024,2024-09-06,2024-09-21,SKU035,NCR_WH,SUP07,160
PO0002025,2024-12-13,2024-12-28,SKU035,NCR_WH,SUP07,129
PO0002026,2024-12-20,2025-01-03,SKU035,NCR_WH,SUP07,164
PO0002027,2024-12-27,2025-01-09,SKU035,NCR_WH,SUP07,179
PO0002028,2025-03-28,2025-04-09,SKU035,NCR_WH,SUP07,143
PO0002029,2025-04-04,2025-04-19,SKU035,NCR_WH,SUP07,171
PO0002030,2025-05-30,2025-06-11,SKU035,NCR_WH,SUP07,136
PO0002031,2025-06-06,2025-06-29,SKU035,NCR_WH,SUP07,179
PO0002032,2025-06-20,2025-07-05,SKU035,NCR_WH,SUP07,126
PO0002033,2025-06-27,2025-07-16,SKU035,NCR_WH,SUP07,168
PO0002034,2025-11-14,2025-11-28,SKU035,NCR_WH,SUP07,122
PO0002035,2025-11-21,2025-12-04,SKU035,NCR_WH,SUP07,153
PO0002036,2024-01-05,2024-01-18,SKU035,BOM_WH,SUP07,171
PO0002037,2024-01-12,2024-01-27,SKU035,BOM_WH,SUP07,179
PO0002038,2024-01-26,2024-02-09,SKU035,BOM_WH,SUP07,132
PO0002039,2024-03-22,2024-04-12,SKU035,BOM_WH,SUP07,123
PO0002040,2024-03-29,2024-04-10,SKU035,BOM_WH,SUP07,159
PO0002041,2024-04-05,2024-04-18,SKU035,BOM_WH,SUP07,179
PO0002042,2024-05-31,2024-06-16,SKU035,BOM_WH,SUP07,133
PO0002043,2024-06-07,2024-06-19,SKU035,BOM_WH,SUP07,179
PO0002044,2024-06-14,2024-07-06,SKU035,BOM_WH,SUP07,179
PO0002045,2024-09-13,2024-10-06,SKU035,BOM_WH,SUP07,127
PO0002046,2024-09-20,2024-10-06,SKU035,BOM_WH,SUP07,155
PO0002047,2024-09-27,2024-10-17,SKU035,BOM_WH,SUP07,179
PO0002048,2024-10-04,2024-10-20,SKU035,BOM_WH,SUP07,179
PO0002049,2024-12-27,2025-01-18,SKU035,BOM_WH,SUP07,138
PO0002050,2025-01-03,2025-01-25,SKU035,BOM_WH,SUP07,178
PO0002051,2025-01-10,2025-01-26,SKU035,BOM_WH,SUP07,179
PO0002052,2025-01-17,2025-01-30,SKU035,BOM_WH,SUP07,179
PO0002053,2025-04-25,2025-05-11,SKU035,BOM_WH,SUP07,121
PO0002054,2025-05-02,2025-05-14,SKU035,BOM_WH,SUP07,179
PO0002055,2025-05-09,2025-05-22,SKU035,BOM_WH,SUP07,179
PO0002056,2025-07-04,2025-07-18,SKU035,BOM_WH,SUP07,139
PO0002057,2025-07-11,2025-07-24,SKU035,BOM_WH,SUP07,177
PO0002058,2025-09-19,2025-10-05,SKU035,BOM_WH,SUP07,144
PO0002059,2025-09-26,2025-10-10,SKU035,BOM_WH,SUP07,179
PO0002060,2025-10-03,2025-10-15,SKU035,BOM_WH,SUP07,179
PO0002061,2022-12-09,2022-12-24,SKU036,BLR_WH,SUP03,212
PO0002062,2022-12-16,2022-12-29,SKU036,BLR_WH,SUP03,216
PO0002063,2022-12-23,2023-01-08,SKU036,BLR_WH,SUP03,221
PO0002064,2024-04-19,2024-05-04,SKU036,BLR_WH,SUP03,215
PO0002065,2024-04-26,2024-05-08,SKU036,BLR_WH,SUP03,233
PO0002066,2024-05-03,2024-05-17,SKU036,BLR_WH,SUP03,249
PO0002067,2025-03-07,2025-03-21,SKU036,BLR_WH,SUP03,209
PO0002068,2025-03-14,2025-04-02,SKU036,BLR_WH,SUP03,235
PO0002069,2025-08-01,2025-08-24,SKU036,BLR_WH,SUP03,209
PO0002070,2025-08-08,2025-08-22,SKU036,BLR_WH,SUP03,223
PO0002071,2025-08-15,2025-09-04,SKU036,BLR_WH,SUP03,243
PO0002072,2023-08-11,2023-09-01,SKU036,MAA_WH,SUP03,202
PO0002073,2023-08-18,2023-09-10,SKU036,MAA_WH,SUP03,208
PO0002074,2023-08-25,2023-09-24,SKU036,MAA_WH,SUP03,213
PO0002075,2024-09-27,2024-10-17,SKU036,MAA_WH,SUP03,208
PO0002076,2024-10-04,2024-10-16,SKU036,MAA_WH,SUP03,218
PO0002077,2024-10-11,2024-10-26,SKU036,MAA_WH,SUP03,227
PO0002078,2025-06-13,2025-07-05,SKU036,MAA_WH,SUP03,204
PO0002079,2025-06-20,2025-07-11,SKU036,MAA_WH,SUP03,220
PO0002080,2025-06-27,2025-07-17,SKU036,MAA_WH,SUP03,238
PO0002081,2025-07-04,2025-07-27,SKU036,MAA_WH,SUP03,258
PO0002082,2022-12-09,2022-12-31,SKU036,NCR_WH,SUP03,268
PO0002083,2022-12-16,2023-01-01,SKU036,NCR_WH,SUP03,274
PO0002084,2022-12-23,2023-01-06,SKU036,NCR_WH,SUP03,280
PO0002085,2022-12-30,2023-01-11,SKU036,NCR_WH,SUP03,289
PO0002086,2024-04-19,2024-05-01,SKU036,NCR_WH,SUP03,214
PO0002087,2024-04-26,2024-05-15,SKU036,NCR_WH,SUP03,246
PO0002088,2024-09-13,2024-10-06,SKU036,NCR_WH,SUP03,206
PO0002089,2024-09-20,2024-10-19,SKU036,NCR_WH,SUP03,223
PO0002090,2024-09-27,2024-10-18,SKU036,NCR_WH,SUP03,239
PO0002091,2024-10-04,2024-10-20,SKU036,NCR_WH,SUP03,258
PO0002092,2025-05-02,2025-05-14,SKU036,NCR_WH,SUP03,214
PO0002093,2025-05-09,2025-05-23,SKU036,NCR_WH,SUP03,243
PO0002094,2025-08-01,2025-08-13,SKU036,NCR_WH,SUP03,216
PO0002095,2025-08-08,2025-08-22,SKU036,NCR_WH,SUP03,244
PO0002096,2025-11-21,2025-12-10,SKU036,NCR_WH,SUP03,226
PO0002097,2025-11-28,2025-12-19,SKU036,NCR_WH,SUP03,265
PO0002098,2025-12-05,2025-12-27,SKU036,NCR_WH,SUP03,295
PO0002099,2023-03-03,2023-03-16,SKU036,BOM_WH,SUP03,203
PO0002100,2023-03-10,2023-03-24,SKU036,BOM_WH,SUP03,223
PO0002101,2023-06-30,2023-07-15,SKU036,BOM_WH,SUP03,219
PO0002102,2023-07-07,2023-07-26,SKU036,BOM_WH,SUP03,240
PO0002103,2023-07-14,2023-07-29,SKU036,BOM_WH,SUP03,262
PO0002104,2024-01-19,2024-02-03,SKU036,BOM_WH,SUP03,207
PO0002105,2024-01-26,2024-02-10,SKU036,BOM_WH,SUP03,258
PO0002106,2024-02-02,2024-02-28,SKU036,BOM_WH,SUP03,299
PO0002107,2024-05-10,2024-05-26,SKU036,BOM_WH,SUP03,252
PO0002108,2024-05-17,2024-06-02,SKU036,BOM_WH,SUP03,291
PO0002109,2024-05-24,2024-06-06,SKU036,BOM_WH,SUP03,338
PO0002110,2024-10-11,2024-10-25,SKU036,BOM_WH,SUP03,243
PO0002111,2024-10-18,2024-10-31,SKU036,BOM_WH,SUP03,282
PO0002112,2024-12-27,2025-01-08,SKU036,BOM_WH,SUP03,206
PO0002113,2025-01-03,2025-01-18,SKU036,BOM_WH,SUP03,257
PO0002114,2025-02-14,2025-03-16,SKU036,BOM_WH,SUP03,201
PO0002115,2025-02-21,2025-03-27,SKU036,BOM_WH,SUP03,279
PO0002116,2025-02-28,2025-03-28,SKU036,BOM_WH,SUP03,338
PO0002117,2025-03-07,2025-03-19,SKU036,BOM_WH,SUP03,338
PO0002118,2025-03-14,2025-03-29,SKU036,BOM_WH,SUP03,338
PO0002119,2025-08-01,2025-08-16,SKU036,BOM_WH,SUP03,242
PO0002120,2025-08-08,2025-08-22,SKU036,BOM_WH,SUP03,277
PO0002121,2025-08-15,2025-09-05,SKU036,BOM_WH,SUP03,324
PO0002122,2025-11-21,2025-12-14,SKU036,BOM_WH,SUP03,248
PO0002123,2025-11-28,2025-12-18,SKU036,BOM_WH,SUP03,318
PO0002124,2025-12-05,2025-12-26,SKU036,BOM_WH,SUP03,338
PO0002125,2023-04-07,2023-04-20,SKU037,BLR_WH,SUP04,187
PO0002126,2023-04-14,2023-04-22,SKU037,BLR_WH,SUP06,200
PO0002127,2023-11-03,2023-11-25,SKU037,BLR_WH,SUP04,191
PO0002128,2023-11-10,2023-11-16,SKU037,BLR_WH,SUP06,206
PO0002129,2024-04-05,2024-04-20,SKU037,BLR_WH,SUP07,192
PO0002130,2024-04-12,2024-04-26,SKU037,BLR_WH,SUP07,209
PO0002131,2024-04-19,2024-05-01,SKU037,BLR_WH,SUP07,224
PO0002132,2025-01-03,2025-01-23,SKU037,BLR_WH,SUP04,191
PO0002133,2025-01-10,2025-01-25,SKU037,BLR_WH,SUP07,213
PO0002134,2025-01-17,2025-02-16,SKU037,BLR_WH,SUP04,234
PO0002135,2025-10-10,2025-10-29,SKU037,BLR_WH,SUP04,193
PO0002136,2025-10-17,2025-11-05,SKU037,BLR_WH,SUP04,204
PO0002137,2025-10-24,2025-11-14,SKU037,BLR_WH,SUP04,213
PO0002138,2023-04-28,2023-05-17,SKU037,MAA_WH,SUP07,199
PO0002139,2023-05-05,2023-05-28,SKU037,MAA_WH,SUP04,260
PO0002140,2023-05-12,2023-05-31,SKU037,MAA_WH,SUP04,263
PO0002141,2023-10-13,2023-11-02,SKU037,MAA_WH,SUP04,197
PO0002142,2023-10-20,2023-10-26,SKU037,MAA_WH,SUP06,221
PO0002143,2023-12-29,2024-01-05,SKU037,MAA_WH,SUP06,198
PO0002144,2024-01-26,2024-02-18,SKU037,MAA_WH,SUP04,214
PO0002145,2024-02-02,2024-02-10,SKU037,MAA_WH,SUP06,248
PO0002146,2024-02-09,2024-03-01,SKU037,MAA_WH,SUP07,263
PO0002147,2024-06-14,2024-06-27,SKU037,MAA_WH,SUP07,225
PO0002148,2024-06-21,2024-06-26,SKU037,MAA_WH,SUP06,263
PO0002149,2024-10-11,2024-10-27,SKU037,MAA_WH,SUP07,195
PO0002150,2024-10-18,2024-10-31,SKU037,MAA_WH,SUP07,222
PO0002151,2024-10-25,2024-11-03,SKU037,MAA_WH,SUP06,244
PO0002152,2025-01-24,2025-02-07,SKU037,MAA_WH,SUP07,186
PO0002153,2025-01-31,2025-02-14,SKU037,MAA_WH,SUP07,240
PO0002154,2025-04-18,2025-05-01,SKU037,MAA_WH,SUP07,183
PO0002155,2025-04-25,2025-05-23,SKU037,MAA_WH,SUP04,227
PO0002156,2025-05-16,2025-05-25,SKU037,MAA_WH,SUP06,193
PO0002157,2025-08-15,2025-08-27,SKU037,MAA_WH,SUP06,197
PO0002158,2025-08-22,2025-08-27,SKU037,MAA_WH,SUP06,222
PO0002159,2025-11-28,2025-12-17,SKU037,MAA_WH,SUP04,212
PO0002160,2025-12-05,2025-12-20,SKU037,MAA_WH,SUP07,262
PO0002161,2023-05-12,2023-05-31,SKU037,NCR_WH,SUP07,235
PO0002162,2023-05-19,2023-06-17,SKU037,NCR_WH,SUP07,263
PO0002163,2023-05-26,2023-06-18,SKU037,NCR_WH,SUP07,263
PO0002164,2023-11-03,2023-12-03,SKU037,NCR_WH,SUP04,201
PO0002165,2023-11-10,2023-12-01,SKU037,NCR_WH,SUP04,251
PO0002166,2023-11-17,2023-12-07,SKU037,NCR_WH,SUP04,263
PO0002167,2023-11-24,2023-12-09,SKU037,NCR_WH,SUP07,263
PO0002168,2024-04-12,2024-04-24,SKU037,NCR_WH,SUP07,198
PO0002169,2024-04-19,2024-05-15,SKU037,NCR_WH,SUP04,231
PO0002170,2024-05-10,2024-05-31,SKU037,NCR_WH,SUP07,192
PO0002171,2024-07-19,2024-08-10,SKU037,NCR_WH,SUP07,200
PO0002172,2024-07-26,2024-08-01,SKU037,NCR_WH,SUP06,232
PO0002173,2024-11-01,2024-11-10,SKU037,NCR_WH,SUP06,215
PO0002174,2024-11-08,2024-11-15,SKU037,NCR_WH,SUP06,259
PO0002175,2025-01-03,2025-01-30,SKU037,NCR_WH,SUP04,198
PO0002176,2025-01-10,2025-01-17,SKU037,NCR_WH,SUP06,247
PO0002177,2025-03-14,2025-04-12,SKU037,NCR_WH,SUP04,192
PO0002178,2025-03-21,2025-04-02,SKU037,NCR_WH,SUP07,237
PO0002179,2025-03-28,2025-04-09,SKU037,NCR_WH,SUP06,263
PO0002180,2025-06-20,2025-07-12,SKU037,NCR_WH,SUP04,199
PO0002181,2025-06-27,2025-07-17,SKU037,NCR_WH,SUP07,247
PO0002182,2025-07-04,2025-07-18,SKU037,NCR_WH,SUP07,263
PO0002183,2025-07-11,2025-07-27,SKU037,NCR_WH,SUP07,263
PO0002184,2023-05-26,2023-06-17,SKU037,BOM_WH,SUP07,197
PO0002185,2023-06-02,2023-06-23,SKU037,BOM_WH,SUP04,240
PO0002186,2023-06-09,2023-06-23,SKU037,BOM_WH,SUP07,263
PO0002187,2023-06-16,2023-07-08,SKU037,BOM_WH,SUP07,263
PO0002188,2024-01-05,2024-01-25,SKU037,BOM_WH,SUP07,200
PO0002189,2024-01-12,2024-01-21,SKU037,BOM_WH,SUP06,249
PO0002190,2024-01-19,2024-02-10,SKU037,BOM_WH,SUP04,263
PO0002191,2024-05-24,2024-06-19,SKU037,BOM_WH,SUP04,201
PO0002192,2024-05-31,2024-06-20,SKU037,BOM_WH,SUP04,247
PO0002193,2024-06-07,2024-06-29,SKU037,BOM_WH,SUP07,263
PO0002194,2024-06-14,2024-07-07,SKU037,BOM_WH,SUP04,263
PO0002195,2025-01-10,2025-01-23,SKU037,BOM_WH,SUP07,186
PO0002196,2025-01-17,2025-02-09,SKU037,BOM_WH,SUP04,236
PO0002197,2025-04-04,2025-05-07,SKU037,BOM_WH,SUP04,187
PO0002198,2025-04-11,2025-05-16,SKU037,BOM_WH,SUP04,220
PO0002199,2025-04-18,2025-05-17,SKU037,BOM_WH,SUP04,261
PO0002200,2025-04-25,2025-05-02,SKU037,BOM_WH,SUP06,263
PO0002201,2025-11-07,2025-11-19,SKU037,BOM_WH,SUP06,202
PO0002202,2025-11-14,2025-11-30,SKU037,BOM_WH,SUP04,248
PO0002203,2023-09-15,2023-09-29,SKU038,BLR_WH,SUP02,184
PO0002204,2023-09-22,2023-10-04,SKU038,BLR_WH,SUP02,189
PO0002205,2025-01-03,2025-01-09,SKU038,BLR_WH,SUP02,188
PO0002206,2023-09-15,2023-09-24,SKU038,MAA_WH,SUP02,183
PO0002207,2023-09-22,2023-09-28,SKU038,MAA_WH,SUP02,187
PO0002208,2024-12-13,2024-12-21,SKU038,MAA_WH,SUP02,187
PO0002209,2024-12-20,2024-12-28,SKU038,MAA_WH,SUP02,192
PO0002210,2024-03-22,2024-04-18,SKU038,NCR_WH,SUP03,186
PO0002211,2024-03-29,2024-04-05,SKU038,NCR_WH,SUP02,191
PO0002212,2024-02-02,2024-02-11,SKU038,BOM_WH,SUP02,184
PO0002213,2024-02-09,2024-02-17,SKU038,BOM_WH,SUP02,188
PO0002214,2023-06-23,2023-07-05,SKU039,BLR_WH,SUP08,227
PO0002215,2023-06-30,2023-07-16,SKU039,BLR_WH,SUP08,233
PO0002216,2025-03-21,2025-04-10,SKU039,BLR_WH,SUP08,225
PO0002217,2025-03-28,2025-04-16,SKU039,BLR_WH,SUP01,231
PO0002218,2025-04-04,2025-04-20,SKU039,BLR_WH,SUP08,236
PO0002219,2023-06-23,2023-07-05,SKU039,MAA_WH,SUP08,225
PO0002220,2023-06-30,2023-07-12,SKU039,MAA_WH,SUP08,227
PO0002221,2023-02-24,2023-03-01,SKU039,NCR_WH,SUP08,225
PO0002222,2024-04-12,2024-04-27,SKU039,NCR_WH,SUP08,227
PO0002223,2024-04-19,2024-05-10,SKU039,NCR_WH,SUP08,231
PO0002224,2024-04-26,2024-05-18,SKU039,NCR_WH,SUP08,235
PO0002225,2023-08-11,2023-08-26,SKU039,BOM_WH,SUP08,226
PO0002226,2023-08-18,2023-08-24,SKU039,BOM_WH,SUP08,231
PO0002227,2025-03-28,2025-04-17,SKU039,BOM_WH,SUP08,229
PO0002228,2025-04-04,2025-04-20,SKU039,BOM_WH,SUP08,235
PO0002229,2025-04-11,2025-05-02,SKU039,BOM_WH,SUP08,240
PO0002230,2024-11-01,2024-11-28,SKU040,BLR_WH,SUP04,88
PO0002231,2024-11-08,2024-11-28,SKU040,BLR_WH,SUP04,105
PO0002232,2024-11-15,2024-12-04,SKU040,BLR_WH,SUP04,121
PO0002233,2024-11-22,2024-12-11,SKU040,BLR_WH,SUP04,138
PO0002234,2025-05-30,2025-06-21,SKU040,BLR_WH,SUP04,93
PO0002235,2025-06-06,2025-07-03,SKU040,BLR_WH,SUP04,110
PO0002236,2025-06-13,2025-07-03,SKU040,BLR_WH,SUP04,131
PO0002237,2025-06-20,2025-07-19,SKU040,BLR_WH,SUP04,147
PO0002238,2024-11-08,2024-12-08,SKU040,MAA_WH,SUP04,114
PO0002239,2024-11-15,2024-12-07,SKU040,MAA_WH,SUP04,155
PO0002240,2024-11-22,2024-12-22,SKU040,MAA_WH,SUP04,165
PO0002241,2024-11-29,2024-12-28,SKU040,MAA_WH,SUP04,165
PO0002242,2024-12-06,2024-12-26,SKU040,MAA_WH,SUP04,165
PO0002243,2025-03-14,2025-04-05,SKU040,MAA_WH,SUP04,122
PO0002244,2025-03-21,2025-04-13,SKU040,MAA_WH,SUP04,165
PO0002245,2025-03-28,2025-04-24,SKU040,MAA_WH,SUP04,165
PO0002246,2025-04-04,2025-05-03,SKU040,MAA_WH,SUP04,165
PO0002247,2025-06-20,2025-07-09,SKU040,MAA_WH,SUP04,122
PO0002248,2025-06-27,2025-07-20,SKU040,MAA_WH,SUP04,165
PO0002249,2025-07-04,2025-08-01,SKU040,MAA_WH,SUP04,165
PO0002250,2025-07-18,2025-08-10,SKU040,MAA_WH,SUP04,105
PO0002251,2025-10-24,2025-11-19,SKU040,MAA_WH,SUP04,114
PO0002252,2025-10-31,2025-11-23,SKU040,MAA_WH,SUP04,149
PO0002253,2025-11-07,2025-11-22,SKU040,MAA_WH,SUP04,165
PO0002254,2025-11-14,2025-11-30,SKU040,MAA_WH,SUP04,165
PO0002255,2025-11-21,2025-12-04,SKU040,MAA_WH,SUP04,118
PO0002256,2024-11-15,2024-12-11,SKU040,NCR_WH,SUP04,143
PO0002257,2024-11-22,2024-12-15,SKU040,NCR_WH,SUP04,165
PO0002258,2024-11-29,2024-12-20,SKU040,NCR_WH,SUP04,165
PO0002259,2024-12-06,2024-12-28,SKU040,NCR_WH,SUP04,165
